request_id,t_arrival,t_admit,t_first_token,t_finish,prompt_tokens,gen_tokens,ttft_s,queue_s,tpot_s,error
polca-243,1790362159.762612,1790362280.362775,1790362280.520299,1790362292.306366,30,256,120.757687,120.600163,0.046220,
polca-244,1790362159.946990,1790362280.363003,1790362280.520302,1790362287.662996,52,159,120.573311,120.416012,0.045207,
polca-245,1790362160.957599,1790362280.363279,1790362280.520304,1790362292.306375,17,256,119.562705,119.405680,0.046220,
polca-246,1790362163.080596,1790362280.363472,1790362280.520306,1790362292.306383,45,256,117.439710,117.282876,0.046220,
polca-247,1790362163.469993,1790362280.363718,1790362280.520308,1790362292.306392,29,256,117.050315,116.893725,0.046220,
polca-248,1790362165.569535,1790362280.363952,1790362280.520310,1790362281.163815,27,16,114.950774,114.794417,0.042900,
polca-249,1790362165.676690,1790362280.364185,1790362280.520312,1790362292.306400,28,256,114.843622,114.687495,0.046220,
polca-250,1790362165.803149,1790362280.364407,1790362280.520314,1790362292.306409,37,256,114.717165,114.561258,0.046220,
polca-251,1790362165.825404,1790362280.364638,1790362280.520316,1790362292.306419,17,256,114.694912,114.539234,0.046220,
polca-252,1790362166.690509,1790362280.364838,1790362280.520319,1790362292.306429,30,256,113.829810,113.674329,0.046220,
polca-253,1790362167.122481,1790362280.365052,1790362280.520320,1790362290.868042,13,227,113.397839,113.242571,0.045786,
polca-254,1790362167.268313,1790362280.365244,1790362280.520323,1790362292.306437,18,256,113.252010,113.096931,0.046220,
polca-255,1790362167.432613,1790362280.365449,1790362280.520325,1790362290.994698,34,229,113.087712,112.932837,0.045940,
polca-256,1790362167.449900,1790362280.365700,1790362280.520327,1790362292.306446,13,256,113.070427,112.915800,0.046220,
polca-257,1790362167.695587,1790362280.365895,1790362280.520329,1790362283.992727,16,80,112.824742,112.670308,0.043954,
polca-258,1790362168.307593,1790362280.366085,1790362280.520332,1790362292.306454,33,256,112.212739,112.058492,0.046220,
polca-259,1790362169.348954,1790362280.366318,1790362280.520334,1790362292.306462,33,256,111.171379,111.017363,0.046220,
polca-260,1790362169.620750,1790362280.366545,1790362280.520336,1790362292.306471,48,256,110.899586,110.745795,0.046220,
polca-261,1790362170.583864,1790362280.366874,1790362280.520338,1790362292.306481,31,256,109.936474,109.783011,0.046220,
polca-262,1790362170.621190,1790362280.367374,1790362280.520340,1790362292.306491,24,256,109.899151,109.746184,0.046220,
polca-263,1790362170.829775,1790362280.367622,1790362280.520343,1790362292.306499,35,256,109.690568,109.537847,0.046220,
polca-264,1790362170.865345,1790362280.367858,1790362280.520345,1790362292.306508,26,256,109.655000,109.502513,0.046220,
polca-265,1790362170.992629,1790362280.368061,1790362280.520347,1790362287.177366,60,149,109.527718,109.375432,0.044980,
polca-266,1790362171.106718,1790362280.368364,1790362280.520349,1790362292.306515,15,256,109.413631,109.261646,0.046220,
polca-267,1790362171.468231,1790362280.368549,1790362280.520352,1790362292.306524,11,256,109.052120,108.900318,0.046220,
polca-268,1790362171.946182,1790362280.368738,1790362280.520354,1790362292.306531,19,256,108.574172,108.422557,0.046220,
polca-269,1790362172.611807,1790362280.368938,1790362280.520356,1790362286.823154,27,142,107.908550,107.757131,0.044701,
polca-270,1790362172.716276,1790362280.369155,1790362280.520358,1790362292.306539,25,256,107.804082,107.652879,0.046220,
polca-271,1790362173.102620,1790362280.369369,1790362280.520361,1790362292.306546,22,256,107.417741,107.266748,0.046220,
polca-272,1790362173.461654,1790362280.369567,1790362280.520363,1790362292.306554,16,256,107.058709,106.907913,0.046220,
polca-273,1790362173.551697,1790362280.369751,1790362280.520365,1790362292.306561,35,256,106.968668,106.818053,0.046220,
polca-274,1790362173.855323,1790362280.369985,1790362280.520367,1790362292.306569,16,256,106.665045,106.514663,0.046220,
polca-275,1790362174.507478,1790362280.370193,1790362280.520370,1790362285.668298,19,117,106.012892,105.862715,0.044379,
polca-276,1790362174.557326,1790362280.370394,1790362280.520372,1790362292.306577,32,256,105.963046,105.813068,0.046220,
polca-277,1790362174.769945,1790362280.370614,1790362280.520374,1790362292.306585,39,256,105.750429,105.600669,0.046220,
polca-278,1790362175.098904,1790362280.370847,1790362280.520376,1790362292.306592,18,256,105.421472,105.271943,0.046220,
polca-279,1790362175.315114,1790362280.371053,1790362280.520378,1790362292.306599,22,256,105.205264,105.055939,0.046220,
polca-280,1790362175.978663,1790362280.371270,1790362280.520380,1790362292.306607,43,256,104.541716,104.392606,0.046220,
polca-281,1790362176.751260,1790362281.164971,1790362281.266100,1790362293.110382,36,256,104.514840,104.413711,0.046448,
polca-282,1790362177.171664,1790362281.519899,1790362281.621964,1790362293.466896,29,256,104.450300,104.348235,0.046451,
polca-283,1790362182.237927,1790362283.412602,1790362283.516737,1790362295.367581,39,256,101.278810,101.174675,0.046474,
polca-284,1790362182.848889,1790362283.994874,1790362284.097039,1790362295.949450,26,256,101.248150,101.145985,0.046480,
polca-285,1790362183.179529,1790362285.293355,1790362285.402889,1790362297.264291,18,256,102.223360,102.113826,0.046515,
polca-286,1790362185.345325,1790362285.672535,1790362285.782799,1790362297.639230,31,256,100.437473,100.327210,0.046496,
polca-287,1790362187.096795,1790362286.047613,1790362286.158067,1790362298.021842,20,256,99.061272,98.950818,0.046525,
polca-288,1790362187.999437,1790362286.284758,1790362286.373744,1790362298.259191,17,256,98.374307,98.285321,0.046610,
polca-289,1790362189.367816,1790362286.824283,1790362286.935009,1790362298.833318,27,256,97.567193,97.456466,0.046660,
polca-290,1790362189.477762,1790362286.937092,1790362287.042393,1790362298.945915,31,256,97.564631,97.459329,0.046680,
polca-291,1790362189.649663,1790362286.973447,1790362287.095247,1790362298.981331,23,256,97.445583,97.323784,0.046612,
polca-292,1790362190.466389,1790362287.178512,1790362287.290491,1790362299.186124,25,256,96.824103,96.712123,0.046650,
polca-293,1790362190.591912,1790362287.178833,1790362287.290494,1790362299.186137,14,256,96.698582,96.586921,0.046650,
polca-294,1790362190.875743,1790362287.377748,1790362287.487385,1790362291.667124,13,89,96.611642,96.502005,0.047497,
polca-295,1790362191.030631,1790362287.665198,1790362287.775706,1790362299.651816,27,256,96.745075,96.634567,0.046573,
polca-296,1790362191.419786,1790362287.717101,1790362287.828552,1790362290.472685,30,58,96.408766,96.297315,0.046388,
polca-297,1790362191.839932,1790362287.916712,1790362288.031071,1790362299.893766,16,256,96.191139,96.076780,0.046520,
polca-298,1790362192.007001,1790362288.934807,1790362289.052330,1790362300.899450,32,256,97.045330,96.927806,0.046459,
polca-299,1790362192.262033,1790362290.475775,1790362290.594253,1790362302.442244,55,256,98.332220,98.213742,0.046463,
polca-300,1790362192.722841,1790362290.870236,1790362290.994802,1790362302.813431,14,256,98.271961,98.147395,0.046348,
polca-301,1790362192.824963,1790362290.997885,1790362291.112990,1790362302.937015,18,256,98.288028,98.172922,0.046369,
polca-302,1790362193.946251,1790362291.670357,1790362291.795677,1790362303.606269,16,256,97.849426,97.724107,0.046316,
polca-303,1790362195.297986,1790362292.255551,1790362292.349384,1790362304.173885,16,256,97.051398,96.957565,0.046371,
polca-304,1790362196.822757,1790362292.306711,1790362292.458139,1790362304.221527,22,256,95.635382,95.483954,0.046131,
polca-305,1790362196.960567,1790362292.307086,1790362292.458144,1790362304.221541,32,256,95.497577,95.346519,0.046131,
polca-306,1790362197.384530,1790362292.307421,1790362292.458148,1790362304.221552,22,256,95.073618,94.922891,0.046131,
polca-307,1790362197.485511,1790362292.307668,1790362292.458152,1790362304.221561,37,256,94.972641,94.822157,0.046131,
polca-308,1790362197.513577,1790362292.307935,1790362292.458156,1790362304.221571,27,256,94.944579,94.794357,0.046131,
polca-309,1790362197.814550,1790362292.308168,1790362292.458160,1790362298.543374,74,136,94.643610,94.493618,0.045076,
polca-310,1790362198.896426,1790362292.308518,1790362292.458164,1790362304.221581,22,256,93.561738,93.412092,0.046131,
polca-311,1790362199.282981,1790362292.308738,1790362292.458168,1790362304.221591,17,256,93.175187,93.025757,0.046131,
polca-312,1790362199.890974,1790362292.308939,1790362292.458172,1790362304.221600,18,256,92.567198,92.417965,0.046131,
polca-313,1790362200.861027,1790362292.309150,1790362292.458177,1790362304.221608,20,256,91.597150,91.448123,0.046131,
polca-314,1790362201.424323,1790362292.309369,1790362292.458180,1790362304.221618,17,256,91.033857,90.885046,0.046131,
polca-315,1790362201.900320,1790362292.309574,1790362292.458184,1790362304.221628,37,256,90.557865,90.409254,0.046131,
polca-316,1790362202.411645,1790362292.309807,1790362292.458188,1790362304.221636,18,256,90.046543,89.898162,0.046131,
polca-317,1790362202.525642,1790362292.310009,1790362292.458193,1790362304.221644,15,256,89.932550,89.784367,0.046131,
polca-318,1790362203.761754,1790362292.310209,1790362292.458197,1790362304.221653,27,256,88.696443,88.548455,0.046131,
polca-319,1790362204.051124,1790362292.310445,1790362292.458201,1790362304.221661,31,256,88.407077,88.259321,0.046131,
polca-320,1790362204.111189,1790362292.310677,1790362292.458205,1790362304.221670,18,256,88.347016,88.199488,0.046131,
polca-321,1790362204.429975,1790362292.310873,1790362292.458209,1790362304.221678,19,256,88.028234,87.880898,0.046131,
polca-322,1790362204.463249,1790362292.311063,1790362292.458213,1790362304.221686,89,256,87.994964,87.847814,0.046131,
polca-323,1790362205.662008,1790362292.311416,1790362292.458217,1790362304.221695,17,256,86.796210,86.649408,0.046131,
polca-324,1790362205.784922,1790362292.311615,1790362292.458221,1790362303.176872,17,234,86.673299,86.526693,0.046003,
polca-325,1790362205.858978,1790362292.311806,1790362292.458226,1790362304.221704,33,256,86.599247,86.452828,0.046131,
polca-326,1790362205.927384,1790362292.312028,1790362292.458230,1790362304.221712,25,256,86.530846,86.384643,0.046131,
polca-327,1790362208.292686,1790362292.312257,1790362292.458235,1790362304.221721,18,256,84.165549,84.019571,0.046131,
polca-328,1790362208.683083,1790362292.312455,1790362292.458240,1790362304.221730,22,256,83.775157,83.629372,0.046131,
polca-329,1790362208.796117,1790362292.312657,1790362292.458244,1790362304.221738,35,256,83.662127,83.516539,0.046131,
polca-330,1790362209.170244,1790362292.312882,1790362292.458248,1790362304.221746,37,256,83.288004,83.142639,0.046131,
polca-331,1790362209.480212,1790362292.313124,1790362292.458252,1790362304.221755,22,256,82.978040,82.832912,0.046131,
polca-332,1790362209.725944,1790362292.313340,1790362292.458256,1790362304.221763,24,256,82.732312,82.587396,0.046131,
polca-333,1790362209.874388,1790362292.313552,1790362292.458260,1790362304.221771,16,256,82.583872,82.439164,0.046131,
polca-334,1790362210.771782,1790362292.313740,1790362292.458264,1790362304.221778,23,256,81.686482,81.541958,0.046131,
polca-335,1790362210.923836,1790362292.313941,1790362292.458268,1790362304.221786,14,256,81.534432,81.390105,0.046131,
polca-336,1790362212.453316,1790362292.314150,1790362292.458272,1790362296.799612,38,99,80.004956,79.860834,0.044299,
polca-337,1790362216.493176,1790362292.314794,1790362292.458276,1790362304.221793,14,256,75.965100,75.821619,0.046131,
polca-338,1790362216.859811,1790362292.315173,1790362292.458280,1790362304.221801,18,256,75.598469,75.455362,0.046131,
polca-339,1790362217.542711,1790362292.315547,1790362292.458284,1790362297.971503,33,124,74.915573,74.772836,0.044823,
polca-340,1790362220.733225,1790362292.315962,1790362292.458288,1790362304.221809,19,256,71.725063,71.582737,0.046131,
polca-341,1790362222.336266,1790362292.316327,1790362292.458292,1790362304.221816,22,256,70.122026,69.980062,0.046131,
polca-342,1790362222.638034,1790362292.316726,1790362292.458296,1790362299.186254,60,149,69.820261,69.678692,0.045459,
polca-343,1790362225.427787,1790362292.317311,1790362292.458300,1790362304.221824,15,256,67.030513,66.889524,0.046131,
polca-344,1790362228.358932,1790362292.317679,1790362292.458304,1790362304.221832,21,256,64.099372,63.958747,0.046131,
polca-345,1790362230.788054,1790362292.318053,1790362292.458308,1790362304.221839,42,256,61.670253,61.529999,0.046131,
polca-346,1790362230.907763,1790362292.318490,1790362292.458312,1790362304.221848,37,256,61.550549,61.410727,0.046132,
polca-347,1790362233.548822,1790362293.111623,1790362293.214942,1790362304.814843,22,256,59.666120,59.562801,0.045490,
polca-348,1790362237.222355,1790362293.472133,1790362293.572988,1790362305.089291,19,256,56.350633,56.249779,0.045162,
polca-349,1790362238.929641,1790362295.371833,1790362295.472969,1790362306.557943,22,256,56.543328,56.442192,0.043470,
polca-350,1790362239.591178,1790362295.953691,1790362296.056195,1790362306.997043,25,256,56.465018,56.362514,0.042905,
polca-351,1790362240.147027,1790362296.802731,1790362296.912519,1790362301.263552,14,94,56.765492,56.655704,0.046785,
polca-352,1790362241.766951,1790362297.264475,1790362297.377427,1790362307.967768,28,256,55.610476,55.497524,0.041531,
polca-353,1790362244.417220,1790362297.640476,1790362297.752908,1790362308.207648,16,256,53.335688,53.223256,0.040999,
polca-354,1790362246.732505,1790362297.974620,1790362298.078103,1790362308.419129,18,256,51.345598,51.242115,0.040553,
polca-355,1790362249.987309,1790362298.026088,1790362298.133179,1790362308.447504,19,256,48.145870,48.038780,0.040448,
polca-356,1790362250.669446,1790362298.261436,1790362298.370477,1790362301.598316,26,70,47.701031,47.591991,0.046780,
polca-357,1790362255.134861,1790362298.543511,1790362298.660775,1790362308.769569,15,256,43.525914,43.408650,0.039642,
polca-358,1790362258.162810,1790362298.836559,1790362298.946084,1790362308.942547,25,256,40.783274,40.673749,0.039202,
polca-359,1790362259.773978,1790362298.949167,1790362299.052616,1790362307.163908,40,197,39.278638,39.175189,0.041384,
polca-360,1790362259.779717,1790362298.985580,1790362299.101788,1790362309.028900,21,256,39.322070,39.205863,0.038930,
polca-361,1790362260.881234,1790362299.190385,1790362299.299272,1790362309.142895,22,256,38.418038,38.309151,0.038602,
polca-362,1790362260.911844,1790362299.190692,1790362299.299274,1790362309.142906,19,256,38.387430,38.278847,0.038602,
polca-363,1790362262.737099,1790362299.190942,1790362299.299277,1790362309.142915,27,256,36.562178,36.453843,0.038603,
polca-364,1790362263.008443,1790362299.653063,1790362299.764938,1790362309.418740,28,256,36.756496,36.644620,0.037858,
polca-365,1790362263.615456,1790362299.893956,1790362300.004798,1790362309.555327,18,256,36.389342,36.278500,0.037453,
polca-366,1790362267.199111,1790362300.902696,1790362300.991529,1790362310.147722,17,256,33.792418,33.703585,0.035907,
polca-367,1790362267.450187,1790362301.267679,1790362301.378654,1790362310.360915,20,256,33.928467,33.817492,0.035225,
polca-368,1790362267.803215,1790362301.602427,1790362301.713465,1790362310.543853,22,256,33.910250,33.799212,0.034629,
polca-369,1790362268.222864,1790362302.446513,1790362302.535556,1790362311.009798,17,256,34.312693,34.223649,0.033232,
polca-370,1790362268.278909,1790362302.814675,1790362302.937190,1790362311.369587,31,256,34.658280,34.535766,0.033068,
