t,budget,p_1s,p_10s,q,oldest,n_run,arrivals,tokens,tpot,cap,ctrl_ms,info
330.001,100.0,98.235,98.585,10,42.378,64,0,1336,0.04863,64,0.001,{}
331.001,100.0,97.634,98.522,8,37.982,64,0,1342,0.04598,64,0.002,{}
332.0,100.0,98.556,98.505,5,37.251,64,0,1341,0.0476,64,0.002,{}
333.001,100.0,98.692,98.511,1,33.413,64,0,1404,0.04651,64,0.002,{}
334.0,100.0,98.838,98.538,0,0.0,62,0,1306,0.048,64,0.001,{}
335.001,100.0,99.23,98.583,0,0.0,59,0,1283,0.04765,64,0.002,{}
336.001,100.0,99.114,98.63,0,0.0,30,0,1127,0.04588,64,0.002,{}
337.0,100.0,99.398,98.628,0,0.0,26,0,742,0.03707,64,0.002,{}
338.001,100.0,99.429,98.703,0,0.0,23,0,689,0.03565,64,0.001,{}
339.001,100.0,99.426,98.731,0,0.0,17,0,573,0.0346,64,0.001,{}
340.001,100.0,99.452,98.773,0,0.0,11,0,503,0.03136,64,0.001,{}
341.001,100.0,99.492,98.805,0,0.0,5,0,269,0.02813,64,0.001,{}
342.001,100.0,99.792,98.854,0,0.0,1,0,103,0.02744,64,0.001,{}
