t,energy_mj,p_inst_w,p_avg_w,sm_mhz,mem_mhz,temp_c,reasons,on
1790281670.0260847,34922495881.0,124.95100000000001,99.259,1065,7601,42,4,1
1790281670.0360694,34922495881.0,124.95100000000001,99.259,1065,7601,42,4,1
1790281670.049231,34922495881.0,124.95100000000001,99.259,1065,7601,42,4,1
1790281670.0593116,34922495881.0,124.95100000000001,99.259,1065,7601,43,4,1
1790281670.073042,34922495881.0,124.95100000000001,99.259,1065,7601,43,4,1
1790281670.0831325,34922499706.0,124.95100000000001,99.259,1065,7601,43,4,1
1790281670.0931098,34922499706.0,124.95100000000001,99.259,210,7601,42,4,1
1790281670.1055036,34922499706.0,124.95100000000001,99.259,210,7601,42,4,1
1790281670.1163323,34922499706.0,115.151,100.125,210,7601,42,4,1
1790281670.1264222,34922499706.0,115.151,100.125,210,7601,42,4,1
1790281670.1364079,34922499706.0,115.151,100.125,210,7601,42,4,1
1790281670.1484902,34922499706.0,115.151,100.125,210,7601,42,4,1
1790281670.1590827,34922499706.0,115.151,100.125,210,7601,42,4,1
1790281670.1691673,34922499706.0,115.151,100.125,210,7601,42,4,1
1790281670.1791527,34922502621.0,115.151,100.125,210,7601,42,4,1
1790281670.1928217,34922502621.0,115.151,100.125,210,7601,42,4,1
1790281670.2029042,34922502621.0,115.151,100.125,210,7601,42,4,1
1790281670.2158153,34922502621.0,115.151,100.125,210,7601,42,4,1
1790281670.2259054,34922502621.0,104.74000000000001,99.145,210,7601,42,4,1
1790281670.2358844,34922502621.0,104.74000000000001,99.145,210,7601,42,4,1
1790281670.248319,34922502621.0,104.74000000000001,99.145,210,7601,42,4,1
1790281670.258405,34922502621.0,104.74000000000001,99.145,210,7601,42,4,1
1790281670.2683856,34922502621.0,104.74000000000001,99.145,210,7601,42,4,1
1790281670.2783804,34922505564.0,104.74000000000001,99.145,210,7601,42,4,1
1790281670.2925029,34922505564.0,104.74000000000001,99.145,210,7601,42,4,1
1790281670.3025823,34922505564.0,104.74000000000001,99.145,210,7601,43,4,1
1790281670.3140109,34922505564.0,104.74000000000001,99.145,1065,7601,43,4,1
1790281670.324101,34922505564.0,104.74000000000001,99.145,1065,7601,43,4,1
1790281670.3340783,34922505564.0,115.05,99.08800000000001,1065,7601,43,4,0
1790281670.3440747,34922505564.0,115.05,99.08800000000001,1065,7601,42,4,0
1790281670.3540716,34922505564.0,115.05,99.08800000000001,1065,7601,42,4,0
1790281670.3640718,34922505564.0,115.05,99.08800000000001,1065,7601,42,4,0
1790281670.374071,34922505564.0,115.05,99.08800000000001,1065,7601,42,4,0
1790281670.3840704,34922508536.0,115.05,99.08800000000001,1065,7601,42,4,0
1790281670.3940718,34922508536.0,115.05,99.08800000000001,1065,7601,42,4,0
1790281670.4040706,34922508536.0,115.05,99.08800000000001,1065,7601,42,0,0
1790281670.4211235,34922508536.0,115.05,99.08800000000001,1650,7601,42,0,0
1790281670.4374318,34922508536.0,115.05,99.08800000000001,1650,7601,42,0,0
1790281670.4565601,34922508536.0,89.96600000000001,96.925,1650,7601,42,0,0
1790281670.4750857,34922508536.0,89.96600000000001,96.925,1650,7601,42,0,0
1790281670.4920719,34922510047.0,89.96600000000001,96.925,1650,7601,42,0,0
1790281670.5064898,34922510047.0,89.96600000000001,96.925,1650,7601,42,0,0
1790281670.5213528,34922510047.0,89.96600000000001,96.925,1650,7601,42,0,0
1790281670.5375738,34922510047.0,89.96600000000001,96.925,1650,7601,42,0,0
1790281670.556798,34922510047.0,89.96600000000001,96.925,1650,7601,42,0,0
1790281670.5756276,34922510047.0,89.96600000000001,96.925,1695,7601,42,0,0
1790281670.594181,34922511773.0,71.32300000000001,95.33800000000001,1695,7601,42,0,0
1790281670.6042743,34922511773.0,71.32300000000001,95.33800000000001,1695,7601,42,0,0
1790281670.6142502,34922511773.0,71.32300000000001,95.33800000000001,1695,7601,42,0,0
1790281670.6242425,34922511773.0,71.32300000000001,95.33800000000001,1695,7601,42,0,0
1790281670.6342406,34922511773.0,71.32300000000001,95.33800000000001,1695,7601,42,0,0
1790281670.6442401,34922511773.0,71.32300000000001,95.33800000000001,1695,7601,42,0,0
1790281670.65424,34922511773.0,71.32300000000001,95.33800000000001,1695,7601,42,0,0
1790281670.6642404,34922511773.0,71.32300000000001,95.33800000000001,1695,7601,42,0,0
1790281670.67424,34922511773.0,71.32300000000001,95.33800000000001,1905,7601,42,0,0
1790281670.6842403,34922514615.0,71.32300000000001,95.33800000000001,1905,7601,42,0,0
1790281670.6942408,34922514615.0,81.402,96.256,1905,7601,42,0,0
1790281670.7042408,34922514615.0,81.402,96.256,1905,7601,42,0,0
1790281670.7142415,34922514615.0,81.402,96.256,1905,7601,42,0,0
1790281670.7242403,34922514615.0,81.402,96.256,1905,7601,42,0,0
1790281670.7342403,34922514615.0,81.402,96.256,1905,7601,42,0,0
1790281670.74424,34922514615.0,81.402,96.256,1905,7601,42,0,0
1790281670.7542398,34922514615.0,81.402,96.256,1905,7601,42,0,0
1790281670.7642395,34922514615.0,81.402,96.256,1905,7601,42,0,0
1790281670.7742395,34922514615.0,81.402,96.256,1905,7601,42,0,0
1790281670.7842395,34922517549.0,81.402,96.256,1905,7601,42,0,0
1790281670.7942398,34922517549.0,81.402,96.256,1905,7601,42,0,0
1790281670.8042402,34922517549.0,83.229,96.455,1905,7601,42,0,0
1790281670.8142405,34922517549.0,83.229,96.455,1905,7601,42,0,0
1790281670.8242402,34922517549.0,83.229,96.455,1905,7601,42,0,0
1790281670.834242,34922517549.0,83.229,96.455,1905,7601,42,0,1
1790281670.847167,34922517549.0,83.229,96.455,1905,7601,43,4,1
1790281670.8604314,34922517549.0,83.229,96.455,1905,7601,43,4,1
1790281670.8705099,34922517549.0,83.229,96.455,1905,7601,43,4,1
1790281670.8830352,34922520129.0,83.229,96.455,1905,7601,43,4,1
1790281670.8931203,34922520129.0,83.229,96.455,210,7601,43,4,1
1790281670.9031024,34922520129.0,83.229,96.455,210,7601,43,4,1
1790281670.918134,34922520129.0,127.325,100.517,210,7601,43,4,1
1790281670.9282207,34922520129.0,127.325,100.517,210,7601,43,4,1
1790281670.9400542,34922520129.0,127.325,100.517,210,7601,43,4,1
1790281670.95014,34922520129.0,127.325,100.517,210,7601,43,4,1
1790281670.9601247,34922520129.0,127.325,100.517,210,7601,42,4,1
1790281670.9765327,34922524205.0,127.325,100.517,210,7601,42,4,1
1790281670.9879851,34922524205.0,127.325,100.517,210,7601,42,4,1
1790281670.9980626,34922524205.0,127.325,100.517,1065,7601,42,4,1
1790281671.0080528,34922524205.0,127.325,100.517,1065,7601,42,4,1
1790281671.01835,34922524205.0,118.824,99.979,1065,7601,42,4,1
1790281671.0284555,34922524205.0,118.824,99.979,1065,7601,42,4,1
1790281671.0385325,34922524205.0,118.824,99.979,1065,7601,42,4,1
1790281671.048522,34922524205.0,118.824,99.979,1065,7601,42,4,1
1790281671.0585203,34922524205.0,118.824,99.979,1065,7601,42,4,1
1790281671.0697038,34922524205.0,118.824,99.979,1065,7601,42,4,1
1790281671.0797822,34922526199.0,118.824,99.979,1065,7601,42,4,1
1790281671.0897703,34922526199.0,118.824,99.979,1065,7601,42,4,1
1790281671.0997658,34922526199.0,118.824,99.979,210,7601,42,4,1
1790281671.1163511,34922526199.0,118.824,99.979,210,7601,42,4,1
1790281671.1264334,34922526199.0,113.977,98.98100000000001,210,7601,43,4,1
1790281671.136407,34922526199.0,113.977,98.98100000000001,210,7601,43,4,1
1790281671.1464338,34922526199.0,113.977,98.98100000000001,210,7601,43,4,1
1790281671.1564193,34922526199.0,113.977,98.98100000000001,210,7601,42,4,1
1790281671.1711469,34922526199.0,113.977,98.98100000000001,210,7601,42,4,1
1790281671.1812255,34922528930.0,113.977,98.98100000000001,210,7601,42,4,1
1790281671.1923835,34922528930.0,113.977,98.98100000000001,210,7601,42,4,1
1790281671.202471,34922528930.0,113.977,98.98100000000001,210,7601,42,4,1
1790281671.2124538,34922528930.0,113.977,98.98100000000001,210,7601,42,4,1
1790281671.2236912,34922528930.0,113.977,98.98100000000001,210,7601,42,4,1
1790281671.2337532,34922528930.0,116.142,99.072,210,7601,42,4,1
1790281671.243773,34922528930.0,116.142,99.072,210,7601,42,4,1
1790281671.2537594,34922528930.0,116.142,99.072,210,7601,42,4,1
1790281671.2656372,34922528930.0,116.142,99.072,210,7601,42,4,1
1790281671.2756994,34922533672.0,116.142,99.072,210,7601,42,4,1
1790281671.2857153,34922533672.0,116.142,99.072,210,7601,42,4,1
1790281671.2957027,34922533672.0,116.142,99.072,210,7601,42,4,1
1790281671.3056993,34922533672.0,116.142,99.072,210,7601,42,4,1
1790281671.3173006,34922533672.0,116.142,99.072,210,7601,42,4,1
1790281671.3277116,34922533672.0,116.142,99.072,210,7601,43,4,1
1790281671.3377912,34922533672.0,113.673,99.883,210,7601,43,4,1
1790281671.347778,34922533672.0,113.673,99.883,210,7601,43,4,1
1790281671.3577757,34922533672.0,113.673,99.883,210,7601,42,4,0
1790281671.3677728,34922533672.0,113.673,99.883,210,7601,42,4,0
1790281671.3777714,34922536467.0,113.673,99.883,210,7601,42,4,0
1790281671.3877716,34922536467.0,113.673,99.883,210,7601,42,4,0
1790281671.3977704,34922536467.0,113.673,99.883,210,7601,42,4,0
1790281671.4077706,34922536467.0,113.673,99.883,210,7601,42,4,0
1790281671.4177716,34922536467.0,113.673,99.883,1500,7601,42,4,0
1790281671.4277701,34922536467.0,113.673,99.883,1500,7601,42,0,0
1790281671.4436657,34922536467.0,96.57000000000001,98.203,1500,7601,42,0,0
1790281671.4603329,34922536467.0,96.57000000000001,98.203,1500,7601,42,0,0
1790281671.4772053,34922538948.0,96.57000000000001,98.203,1500,7601,42,0,0
1790281671.4962416,34922538948.0,96.57000000000001,98.203,1500,7601,42,0,0
1790281671.5145872,34922538948.0,96.57000000000001,98.203,1500,7601,42,0,0
1790281671.530964,34922538948.0,96.57000000000001,98.203,1500,7601,42,0,0
1790281671.5461135,34922538948.0,96.57000000000001,98.203,1500,7601,42,0,0
1790281671.5612879,34922538948.0,96.57000000000001,98.203,1695,7601,42,0,0
1790281671.5800567,34922542577.0,96.57000000000001,98.203,1695,7601,42,4,0
1790281671.590144,34922542577.0,71.086,96.127,1695,7601,42,0,0
1790281671.6001232,34922542577.0,71.086,96.127,1695,7601,42,0,0
1790281671.6101177,34922542577.0,71.086,96.127,1695,7601,42,0,0
1790281671.6201172,34922542577.0,71.086,96.127,1695,7601,42,0,0
1790281671.630117,34922542577.0,71.086,96.127,1695,7601,42,0,0
1790281671.6401162,34922542577.0,71.086,96.127,1695,7601,42,0,0
1790281671.6501164,34922542577.0,71.086,96.127,1695,7601,42,0,0
1790281671.660116,34922542577.0,71.086,96.127,1695,7601,42,0,0
1790281671.6701162,34922542577.0,71.086,96.127,1905,7601,42,0,0
1790281671.6801162,34922543422.0,71.086,96.127,1905,7601,42,0,0
1790281671.690116,34922543422.0,81.46000000000001,97.049,1905,7601,42,0,0
1790281671.7001157,34922543422.0,81.46000000000001,97.049,1905,7601,42,0,0
1790281671.7101164,34922543422.0,81.46000000000001,97.049,1905,7601,42,0,0
1790281671.7201161,34922543422.0,81.46000000000001,97.049,1905,7601,42,0,0
1790281671.7301152,34922543422.0,81.46000000000001,97.049,1905,7601,42,0,0
1790281671.7401168,34922543422.0,81.46000000000001,97.049,1905,7601,42,0,0
1790281671.750116,34922543422.0,81.46000000000001,97.049,1905,7601,42,0,0
1790281671.7601154,34922543422.0,81.46000000000001,97.049,1905,7601,42,0,0
1790281671.7701156,34922543422.0,81.46000000000001,97.049,1905,7601,42,0,0
1790281671.780116,34922544326.0,81.46000000000001,97.049,1905,7601,42,0,0
1790281671.790116,34922544326.0,82.653,97.162,1905,7601,42,0,0
1790281671.800115,34922544326.0,82.653,97.162,1905,7601,42,0,0
1790281671.8101156,34922544326.0,82.653,97.162,1905,7601,42,0,0
1790281671.8201172,34922544326.0,82.653,97.162,1905,7601,42,0,0
1790281671.8301165,34922544326.0,82.653,97.162,1905,7601,42,0,0
1790281671.8401158,34922544326.0,82.653,97.162,1905,7601,42,0,0
1790281671.8501158,34922544326.0,82.653,97.162,1905,7601,42,0,0
1790281671.86202,34922544326.0,82.653,97.162,1905,7601,44,4,1
1790281671.877999,34922547793.0,82.653,97.162,1905,7601,44,4,1
1790281671.8889987,34922547793.0,82.653,97.162,1905,7601,44,4,1
1790281671.899084,34922547793.0,115.809,100.124,1905,7601,43,4,1
1790281671.9090672,34922547793.0,115.809,100.124,1905,7601,43,4,1
1790281671.9208517,34922547793.0,115.809,100.124,1905,7601,43,4,1
1790281671.932546,34922547793.0,115.809,100.124,1905,7601,42,4,1
1790281671.9426312,34922547793.0,115.809,100.124,1905,7601,42,4,1
1790281671.9526129,34922547793.0,115.809,100.124,1905,7601,42,4,1
1790281671.9648433,34922547793.0,115.809,100.124,1905,7601,42,4,1
1790281671.9752367,34922551496.0,115.809,100.124,1905,7601,42,4,1
1790281671.9874594,34922551496.0,115.809,100.124,210,7601,43,4,1
1790281671.9975402,34922551496.0,115.809,100.124,210,7601,43,4,1
1790281672.0075347,34922551496.0,111.134,98.655,210,7601,43,4,1
1790281672.019148,34922551496.0,111.134,98.655,210,7601,42,4,1
1790281672.0292234,34922551496.0,111.134,98.655,210,7601,42,4,1
1790281672.0392146,34922551496.0,111.134,98.655,210,7601,42,4,1
1790281672.0492105,34922551496.0,111.134,98.655,210,7601,42,4,1
1790281672.0602975,34922551496.0,111.134,98.655,210,7601,42,4,1
1790281672.0703762,34922551496.0,111.134,98.655,210,7601,42,4,1
1790281672.0807798,34922553147.0,111.134,98.655,210,7601,42,4,1
1790281672.0908625,34922553147.0,111.134,98.655,210,7601,42,4,1
1790281672.1008472,34922553147.0,111.134,98.655,210,7601,42,4,1
1790281672.1174073,34922553147.0,122.769,99.007,210,7601,42,4,1
1790281672.1274931,34922553147.0,122.769,99.007,210,7601,42,4,1
1790281672.1389751,34922553147.0,122.769,99.007,210,7601,42,4,1
1790281672.1490617,34922553147.0,122.769,99.007,210,7601,42,4,1
1790281672.1590428,34922553147.0,122.769,99.007,210,7601,42,4,1
1790281672.1764483,34922557523.0,122.769,99.007,210,7601,42,4,1
1790281672.1872733,34922557523.0,122.769,99.007,210,7601,42,4,1
1790281672.197352,34922557523.0,122.769,99.007,1065,7601,42,4,1
1790281672.2073395,34922557523.0,122.769,99.007,1065,7601,42,4,1
1790281672.2173386,34922557523.0,116.468,99.23400000000001,1065,7601,42,4,1
1790281672.2292736,34922557523.0,116.468,99.23400000000001,1065,7601,42,4,1
1790281672.2393525,34922557523.0,116.468,99.23400000000001,1065,7601,42,4,1
1790281672.2493417,34922557523.0,116.468,99.23400000000001,1065,7601,42,4,1
1790281672.259338,34922557523.0,116.468,99.23400000000001,1065,7601,42,4,1
1790281672.2751193,34922561035.0,116.468,99.23400000000001,1065,7601,42,4,1
1790281672.2852392,34922561035.0,116.468,99.23400000000001,1065,7601,42,4,1
1790281672.295317,34922561035.0,116.468,99.23400000000001,1065,7601,42,4,1
1790281672.3053062,34922561035.0,116.468,99.23400000000001,1065,7601,42,4,1
1790281672.3153024,34922561035.0,115.985,99.218,1065,7601,42,4,1
1790281672.3280663,34922561035.0,115.985,99.218,1065,7601,42,4,1
1790281672.3381288,34922561035.0,115.985,99.218,1065,7601,42,4,1
1790281672.3481555,34922561035.0,115.985,99.218,1065,7601,42,4,1
1790281672.3581383,34922561035.0,115.985,99.218,1065,7601,42,4,0
1790281672.3681288,34922561035.0,115.985,99.218,1065,7601,42,4,0
1790281672.378127,34922563637.0,115.985,99.218,1065,7601,42,4,0
1790281672.3881261,34922563637.0,115.985,99.218,1065,7601,42,4,0
1790281672.3981264,34922563637.0,115.985,99.218,1065,7601,42,4,0
1790281672.4081254,34922563637.0,115.985,99.218,1065,7601,42,4,0
1790281672.4181259,34922563637.0,96.686,97.676,1065,7601,42,4,0
1790281672.4281254,34922563637.0,96.686,97.676,1065,7601,42,0,0
1790281672.443289,34922563637.0,96.686,97.676,1065,7601,42,0,0
1790281672.4601984,34922563637.0,96.686,97.676,1065,7601,42,0,0
1790281672.4766202,34922565982.0,96.686,97.676,1065,7601,42,0,0
1790281672.4954627,34922565982.0,96.686,97.676,1065,7601,42,0,0
1790281672.5132678,34922565982.0,96.686,97.676,1065,7601,42,0,0
1790281672.5283022,34922565982.0,96.686,97.676,1695,7601,42,0,0
1790281672.5427759,34922565982.0,96.686,97.676,1695,7601,42,0,0
1790281672.5597584,34922565982.0,64.19800000000001,94.73400000000001,1695,7601,42,0,0
1790281672.5768898,34922569227.0,64.19800000000001,94.73400000000001,1695,7601,42,0,0
1790281672.598701,34922569227.0,64.19800000000001,94.73400000000001,1695,7601,42,0,0
1790281672.6087909,34922569227.0,64.19800000000001,94.73400000000001,1695,7601,42,0,0
1790281672.6187675,34922569227.0,64.19800000000001,94.73400000000001,1695,7601,42,0,0
1790281672.6287613,34922569227.0,64.19800000000001,94.73400000000001,1695,7601,42,0,0
1790281672.6387644,34922569227.0,64.19800000000001,94.73400000000001,1695,7601,42,0,0
1790281672.6487598,34922569227.0,64.19800000000001,94.73400000000001,1695,7601,42,0,0
1790281672.6587603,34922569227.0,64.19800000000001,94.73400000000001,1905,7601,42,0,0
1790281672.6687598,34922569227.0,64.19800000000001,94.73400000000001,1905,7601,42,0,0
1790281672.6787608,34922570768.0,82.924,96.465,1905,7601,42,0,0
1790281672.6887596,34922570768.0,82.924,96.465,1905,7601,42,0,0
1790281672.6987607,34922570768.0,82.924,96.465,1905,7601,42,0,0
1790281672.7087595,34922570768.0,82.924,96.465,1905,7601,42,0,0
1790281672.7187612,34922570768.0,82.924,96.465,1905,7601,42,0,0
1790281672.7287612,34922570768.0,82.924,96.465,1905,7601,42,0,0
1790281672.73876,34922570768.0,82.924,96.465,1905,7601,42,0,0
1790281672.7487617,34922570768.0,82.924,96.465,1905,7601,42,0,0
1790281672.7587605,34922570768.0,82.924,96.465,1905,7601,42,0,0
1790281672.768761,34922570768.0,82.924,96.465,1905,7601,42,0,0
1790281672.778761,34922572127.0,82.924,96.465,1905,7601,42,0,0
1790281672.7887604,34922572127.0,82.51,96.56,1905,7601,42,0,0
1790281672.7987595,34922572127.0,82.51,96.56,1905,7601,42,0,0
1790281672.8087597,34922572127.0,82.51,96.56,1905,7601,42,0,0
1790281672.8187606,34922572127.0,82.51,96.56,1905,7601,42,0,0
1790281672.8287601,34922572127.0,82.51,96.56,1905,7601,42,0,0
1790281672.8387613,34922572127.0,82.51,96.56,1905,7601,42,0,0
1790281672.8487604,34922572127.0,82.51,96.56,1905,7601,42,0,0
1790281672.8587615,34922572127.0,82.51,96.56,1905,7601,43,4,1
1790281672.873367,34922575592.0,82.51,96.56,1905,7601,43,4,1
1790281672.8834803,34922575592.0,82.51,96.56,1905,7601,43,4,1
1790281672.8967383,34922575592.0,113.646,97.739,1905,7601,43,4,1
1790281672.9067988,34922575592.0,113.646,97.739,1905,7601,43,4,1
1790281672.9168222,34922575592.0,113.646,97.739,1905,7601,43,4,1
1790281672.9268103,34922575592.0,113.646,97.739,1905,7601,42,4,1
1790281672.9387457,34922575592.0,113.646,97.739,1905,7601,42,4,1
1790281672.950837,34922575592.0,113.646,97.739,1905,7601,43,4,1
1790281672.960914,34922575592.0,113.646,97.739,1905,7601,43,4,1
1790281672.9709044,34922575592.0,113.646,97.739,1905,7601,43,4,1
1790281672.980906,34922578921.0,113.646,97.739,210,7601,42,4,1
1790281672.995734,34922578921.0,113.646,97.739,210,7601,42,4,1
1790281673.0058193,34922578921.0,124.49300000000001,100.164,210,7601,43,4,1
1790281673.015793,34922578921.0,124.49300000000001,100.164,210,7601,43,4,1
1790281673.0258875,34922578921.0,124.49300000000001,100.164,210,7601,43,4,1
1790281673.0358646,34922578921.0,124.49300000000001,100.164,210,7601,42,4,1
1790281673.0479794,34922578921.0,124.49300000000001,100.164,210,7601,42,4,1
1790281673.0580409,34922578921.0,124.49300000000001,100.164,210,7601,42,4,1
1790281673.0680587,34922578921.0,124.49300000000001,100.164,210,7601,42,4,1
1790281673.0780475,34922581825.0,124.49300000000001,100.164,210,7601,42,4,1
1790281673.0910935,34922581825.0,124.49300000000001,100.164,210,7601,42,4,1
1790281673.1011732,34922581825.0,124.49300000000001,100.164,210,7601,42,4,1
1790281673.1129017,34922581825.0,115.608,100.568,210,7601,42,4,1
1790281673.122989,34922581825.0,115.608,100.568,210,7601,42,4,1
1790281673.1329708,34922581825.0,115.608,100.568,210,7601,42,4,1
1790281673.1459398,34922581825.0,115.608,100.568,210,7601,42,4,1
1790281673.156112,34922581825.0,115.608,100.568,210,7601,42,4,1
1790281673.1661973,34922581825.0,115.608,100.568,210,7601,42,4,1
1790281673.1761813,34922585688.0,115.608,100.568,210,7601,42,4,1
1790281673.189349,34922585688.0,115.608,100.568,210,7601,42,4,1
1790281673.199424,34922585688.0,115.608,100.568,210,7601,42,4,1
1790281673.213749,34922585688.0,115.608,100.568,210,7601,42,4,1
1790281673.2238395,34922585688.0,114.494,99.821,210,7601,42,4,1
1790281673.23382,34922585688.0,114.494,99.821,210,7601,42,4,1
1790281673.2452867,34922585688.0,114.494,99.821,210,7601,42,4,1
1790281673.2553656,34922585688.0,114.494,99.821,210,7601,42,4,1
1790281673.2653546,34922585688.0,114.494,99.821,210,7601,42,4,1
1790281673.275352,34922590056.0,114.494,99.821,210,7601,42,4,1
1790281673.288754,34922590056.0,114.494,99.821,210,7601,42,4,1
1790281673.298947,34922590056.0,114.494,99.821,210,7601,42,4,1
1790281673.3090389,34922590056.0,114.494,99.821,210,7601,42,4,1
1790281673.3190172,34922590056.0,114.494,99.821,210,7601,42,4,1
1790281673.3360436,34922590056.0,117.441,99.909,210,7601,42,4,1
1790281673.3461306,34922590056.0,117.441,99.909,210,7601,42,4,1
1790281673.3562627,34922590056.0,117.441,99.909,210,7601,42,4,1
1790281673.3663545,34922590056.0,117.441,99.909,210,7601,42,4,1
1790281673.3763285,34922593458.0,117.441,99.909,210,7601,42,4,0
1790281673.3863263,34922593458.0,117.441,99.909,210,7601,42,4,0
1790281673.396325,34922593458.0,117.441,99.909,210,7601,42,4,0
1790281673.4063227,34922593458.0,117.441,99.909,210,7601,42,4,0
1790281673.4163222,34922593458.0,117.441,99.909,1065,7601,42,4,0
1790281673.426322,34922593458.0,117.441,99.909,1065,7601,42,4,0
1790281673.436322,34922593458.0,112.123,99.558,1065,7601,42,4,0
1790281673.446322,34922593458.0,112.123,99.558,1065,7601,42,4,0
1790281673.4563208,34922593458.0,112.123,99.558,1065,7601,42,4,0
1790281673.4663212,34922593458.0,112.123,99.558,1065,7601,42,0,0
1790281673.4815004,34922595275.0,112.123,99.558,1065,7601,42,0,0
1790281673.4994097,34922595275.0,112.123,99.558,1065,7601,42,0,0
1790281673.516547,34922595275.0,112.123,99.558,1065,7601,42,0,0
1790281673.5351517,34922595275.0,112.123,99.558,1725,7601,42,0,0
1790281673.553109,34922595275.0,112.123,99.558,1725,7601,42,0,0
1790281673.5681126,34922595275.0,58.822,96.11500000000001,1725,7601,42,0,0
1790281673.582848,34922597440.0,58.822,96.11500000000001,1725,7601,42,0,0
1790281673.6015356,34922597440.0,58.822,96.11500000000001,1725,7601,42,4,0
1790281673.611621,34922597440.0,58.822,96.11500000000001,1725,7601,42,4,0
1790281673.6216025,34922597440.0,58.822,96.11500000000001,1725,7601,42,0,0
1790281673.6395886,34922597440.0,58.822,96.11500000000001,1725,7601,42,0,0
1790281673.6561131,34922597440.0,58.822,96.11500000000001,1860,7601,42,4,0
1790281673.6662037,34922597440.0,58.822,96.11500000000001,1860,7601,42,4,0
1790281673.6761792,34922600804.0,80.19200000000001,97.70100000000001,1860,7601,42,4,0
1790281673.6861732,34922600804.0,80.19200000000001,97.70100000000001,1860,7601,42,0,0
1790281673.7000973,34922600804.0,80.19200000000001,97.70100000000001,1860,7601,42,0,0
1790281673.716136,34922600804.0,80.19200000000001,97.70100000000001,1860,7601,42,0,0
1790281673.7343168,34922600804.0,80.19200000000001,97.70100000000001,1860,7601,42,0,0
1790281673.750278,34922600804.0,80.19200000000001,97.70100000000001,1860,7601,42,0,0
1790281673.763792,34922600804.0,80.19200000000001,97.70100000000001,1860,7601,42,0,0
1790281673.7784796,34922603795.0,80.19200000000001,97.70100000000001,1860,7601,42,0,0
1790281673.788566,34922603795.0,80.19200000000001,97.70100000000001,1860,7601,42,0,0
1790281673.7985468,34922603795.0,80.19200000000001,97.70100000000001,1860,7601,42,0,0
1790281673.8085408,34922603795.0,83.293,97.73400000000001,1860,7601,42,0,0
1790281673.8185403,34922603795.0,83.293,97.73400000000001,1860,7601,42,0,0
1790281673.8285396,34922603795.0,83.293,97.73400000000001,1860,7601,42,0,0
1790281673.8385391,34922603795.0,83.293,97.73400000000001,1860,7601,42,0,0
1790281673.8485398,34922603795.0,83.293,97.73400000000001,1860,7601,42,0,0
1790281673.858539,34922603795.0,83.293,97.73400000000001,1860,7601,42,0,0
1790281673.8685386,34922603795.0,83.293,97.73400000000001,1860,7601,42,0,0
1790281673.8785412,34922605111.0,83.293,97.73400000000001,1860,7601,43,4,1
1790281673.8925307,34922605111.0,83.293,97.73400000000001,1905,7601,43,4,1
1790281673.9038594,34922605111.0,83.293,97.73400000000001,1905,7601,43,4,1
1790281673.9179704,34922605111.0,83.526,97.82600000000001,1905,7601,43,4,1
1790281673.9286423,34922605111.0,83.526,97.82600000000001,1905,7601,43,4,1
1790281673.9387279,34922605111.0,83.526,97.82600000000001,1905,7601,43,4,1
1790281673.9487123,34922605111.0,83.526,97.82600000000001,1905,7601,43,4,1
1790281673.9612732,34922605111.0,83.526,97.82600000000001,1905,7601,43,4,1
1790281673.9723835,34922605111.0,83.526,97.82600000000001,1905,7601,43,4,1
1790281673.9824698,34922608306.0,83.526,97.82600000000001,1905,7601,43,4,1
1790281673.9924524,34922608306.0,83.526,97.82600000000001,1905,7601,43,4,1
1790281674.003103,34922608306.0,83.526,97.82600000000001,210,7601,42,4,1
1790281674.0131648,34922608306.0,83.526,97.82600000000001,210,7601,42,4,1
1790281674.0231824,34922608306.0,146.55,100.812,210,7601,42,4,1
1790281674.0331686,34922608306.0,146.55,100.812,210,7601,42,4,1
1790281674.0431669,34922608306.0,146.55,100.812,210,7601,42,4,1
1790281674.055702,34922608306.0,146.55,100.812,210,7601,42,4,1
1790281674.0658846,34922608306.0,146.55,100.812,210,7601,42,4,1
1790281674.0759604,34922612099.0,146.55,100.812,210,7601,42,4,1
1790281674.085951,34922612099.0,146.55,100.812,210,7601,42,4,1
1790281674.0959504,34922612099.0,146.55,100.812,210,7601,42,4,1
1790281674.1080184,34922612099.0,146.55,100.812,210,7601,42,4,1
1790281674.1180956,34922612099.0,146.55,100.812,210,7601,42,4,1
1790281674.1280863,34922612099.0,115.413,99.993,210,7601,42,4,1
1790281674.1380816,34922612099.0,115.413,99.993,210,7601,42,4,1
1790281674.153708,34922612099.0,115.413,99.993,210,7601,42,4,1
1790281674.1637862,34922612099.0,115.413,99.993,210,7601,42,4,1
1790281674.173774,34922612099.0,115.413,99.993,210,7601,42,4,1
1790281674.1837733,34922614906.0,115.413,99.993,210,7601,42,4,1
1790281674.1966655,34922614906.0,115.413,99.993,210,7601,42,4,1
1790281674.20672,34922614906.0,115.413,99.993,210,7601,42,4,1
1790281674.2167857,34922614906.0,115.413,99.993,1065,7601,42,4,1
1790281674.226804,34922614906.0,115.413,99.993,1065,7601,42,4,1
1790281674.2367876,34922614906.0,105.284,99.055,1065,7601,42,4,1
1790281674.2504904,34922614906.0,105.284,99.055,1065,7601,42,4,1
1790281674.26057,34922614906.0,105.284,99.055,1065,7601,42,4,1
1790281674.2709386,34922614906.0,105.284,99.055,1065,7601,43,4,1
