request_id,t_arrival,t_admit,t_first_token,t_finish,prompt_tokens,gen_tokens,ttft_s,queue_s,tpot_s,error
static64-243,1790361508.458284,1790361508.460365,1790361508.512311,1790361516.779559,22,256,0.054028,0.002081,0.032421,
static64-244,1790361508.984967,1790361508.984987,1790361509.028000,1790361517.217025,23,256,0.043033,0.000020,0.032114,
static64-245,1790361509.434000,1790361509.437594,1790361509.508694,1790361517.622979,18,256,0.074694,0.003594,0.031821,
static64-246,1790361509.459214,1790361509.463297,1790361509.508697,1790361511.255602,25,52,0.049483,0.004084,0.034253,
static64-247,1790361509.504985,1790361509.505003,1790361509.545668,1790361517.651666,19,256,0.040683,0.000018,0.031788,
static64-248,1790361511.267873,1790361511.271954,1790361511.326459,1790361519.170621,21,256,0.058586,0.004081,0.030761,
static64-249,1790361511.357919,1790361511.360592,1790361511.427836,1790361519.257299,17,256,0.069916,0.002672,0.030704,
static64-250,1790361511.400076,1790361511.402127,1790361511.465378,1790361519.286064,26,256,0.065302,0.002051,0.030669,
static64-251,1790361513.487409,1790361513.487430,1790361513.534935,1790361521.140935,18,256,0.047526,0.000021,0.029827,
static64-252,1790361514.184490,1790361514.188572,1790361514.230757,1790361521.807043,12,256,0.046267,0.004082,0.029711,
static64-253,1790361515.038197,1790361515.040277,1790361515.105343,1790361522.665692,34,256,0.067146,0.002080,0.029648,
static64-254,1790361515.043092,1790361515.046177,1790361515.105346,1790361518.699304,42,120,0.062254,0.003085,0.030201,
static64-255,1790361515.091777,1790361515.092856,1790361515.141012,1790361522.694814,21,256,0.049236,0.001080,0.029623,
static64-256,1790361516.764516,1790361516.764536,1790361516.812528,1790361524.264956,22,256,0.048012,0.000020,0.029225,
static64-257,1790361517.703181,1790361517.707263,1790361517.741150,1790361522.726278,27,172,0.037968,0.004081,0.029153,
static64-258,1790361517.729686,1790361517.733768,1790361517.770706,1790361519.760640,17,70,0.041019,0.004081,0.028840,
static64-259,1790361519.005998,1790361519.006019,1790361519.052577,1790361526.850005,32,256,0.046579,0.000021,0.030578,
static64-260,1790361519.816776,1790361519.817858,1790361519.876200,1790361527.824496,13,256,0.059425,0.001082,0.031170,
static64-261,1790361519.939591,1790361519.940673,1790361519.997644,1790361527.944433,14,256,0.058053,0.001082,0.031164,
static64-262,1790361520.061464,1790361520.063544,1790361520.117232,1790361528.064828,27,256,0.055768,0.002080,0.031167,
static64-263,1790361520.378529,1790361520.383610,1790361520.440177,1790361528.394233,15,256,0.061649,0.005081,0.031192,
static64-264,1790361520.512321,1790361520.513401,1790361520.558755,1790361528.511907,18,256,0.046434,0.001080,0.031189,
static64-265,1790361521.691802,1790361521.696884,1790361521.746903,1790361529.723181,18,256,0.055101,0.005082,0.031280,
static64-266,1790361521.951780,1790361521.954862,1790361522.013860,1790361529.987284,30,256,0.062080,0.003083,0.031268,
static64-267,1790361522.006970,1790361522.011050,1790361522.049995,1790361530.016370,22,256,0.043025,0.004080,0.031241,
static64-268,1790361522.481414,1790361522.485657,1790361522.547797,1790361530.508438,19,256,0.066383,0.004243,0.031218,
static64-269,1790361522.782776,1790361522.785021,1790361522.846333,1790361530.798594,46,256,0.063557,0.002245,0.031185,
static64-270,1790361523.396077,1790361523.396097,1790361523.433593,1790361531.361215,13,256,0.037516,0.000020,0.031089,
static64-271,1790361524.008034,1790361524.009117,1790361524.057554,1790361531.947636,25,256,0.049520,0.001083,0.030942,
static64-272,1790361524.284268,1790361524.284288,1790361524.327497,1790361532.196654,20,256,0.043230,0.000020,0.030859,
static64-273,1790361524.435294,1790361524.435314,1790361524.475081,1790361532.334937,17,256,0.039787,0.000020,0.030823,
static64-274,1790361524.447471,1790361524.451551,1790361524.510387,1790361532.362053,21,256,0.062917,0.004081,0.030791,
static64-275,1790361524.494414,1790361524.498494,1790361524.544575,1790361532.389088,48,256,0.050161,0.004080,0.030763,
static64-276,1790361525.240095,1790361525.243176,1790361525.293069,1790361532.966358,16,256,0.052975,0.003081,0.030091,
static64-277,1790361528.962807,1790361528.963889,1790361529.007512,1790361536.032156,51,256,0.044705,0.001082,0.027548,
static64-278,1790361529.578542,1790361529.578563,1790361529.633431,1790361536.599162,31,256,0.054889,0.000021,0.027317,
static64-279,1790361534.070221,1790361534.073305,1790361534.106031,1790361541.017545,27,256,0.035810,0.003084,0.027104,
static64-280,1790361534.111174,1790361534.115255,1790361534.160090,1790361541.071573,18,256,0.048916,0.004081,0.027104,
static64-281,1790361534.573625,1790361534.576704,1790361534.615403,1790361541.533981,41,256,0.041778,0.003079,0.027132,
static64-282,1790361535.404425,1790361535.408505,1790361535.453187,1790361542.357276,22,256,0.048762,0.004080,0.027075,
static64-283,1790361537.684842,1790361537.686923,1790361537.720934,1790361544.569741,13,256,0.036092,0.002080,0.026858,
static64-284,1790361538.706749,1790361538.708831,1790361538.742452,1790361545.566212,18,256,0.035702,0.002081,0.026760,
static64-285,1790361541.363144,1790361541.367322,1790361541.420823,1790361548.217213,13,256,0.057678,0.004178,0.026653,
static64-286,1790361544.005157,1790361544.009006,1790361544.062441,1790361551.037102,29,256,0.057284,0.003849,0.027352,
static64-287,1790361546.121701,1790361546.125786,1790361546.163339,1790361553.434268,25,256,0.041637,0.004084,0.028513,
static64-288,1790361546.192735,1790361546.194532,1790361546.248794,1790361553.539091,30,256,0.056058,0.001797,0.028589,
static64-289,1790361547.089822,1790361547.091903,1790361547.131254,1790361552.609444,15,193,0.041432,0.002081,0.028532,
static64-290,1790361547.215157,1790361547.215177,1790361547.248957,1790361554.806958,13,256,0.033800,0.000021,0.029639,
static64-291,1790361547.813673,1790361547.813693,1790361547.854147,1790361555.576449,11,256,0.040474,0.000020,0.030284,
static64-292,1790361548.836733,1790361548.836754,1790361548.872292,1790361556.847037,23,256,0.035559,0.000021,0.031274,
static64-293,1790361549.415071,1790361549.416127,1790361549.455692,1790361557.559932,23,256,0.040621,0.001057,0.031781,
static64-294,1790361549.790071,1790361549.793550,1790361549.848053,1790361558.039274,20,256,0.057982,0.003480,0.032122,
static64-295,1790361549.873450,1790361549.875529,1790361549.936978,1790361558.140896,28,256,0.063528,0.002079,0.032172,
static64-296,1790361550.069892,1790361550.070973,1790361550.114113,1790361558.343033,66,256,0.044220,0.001081,0.032270,
static64-297,1790361551.523449,1790361551.525530,1790361551.556568,1790361560.062212,33,256,0.033118,0.002081,0.033355,
static64-298,1790361551.671853,1790361551.675380,1790361551.735438,1790361560.267629,27,256,0.063585,0.003527,0.033460,
static64-299,1790361551.805222,1790361551.809302,1790361551.855103,1790361560.335481,20,254,0.049881,0.004081,0.033519,
static64-300,1790361551.936990,1790361551.938070,1790361551.973305,1790361555.471962,34,108,0.036315,0.001080,0.032698,
static64-301,1790361552.001764,1790361552.005227,1790361552.066386,1790361560.635625,16,256,0.064621,0.003463,0.033605,
static64-302,1790361552.096844,1790361552.097922,1790361552.134246,1790361560.696034,22,256,0.037402,0.001078,0.033576,
static64-303,1790361553.274858,1790361553.277949,1790361553.333632,1790361561.899580,36,256,0.058774,0.003091,0.033592,
static64-304,1790361553.277930,1790361553.278306,1790361553.333636,1790361556.711581,38,99,0.055706,0.000376,0.034469,
static64-305,1790361553.427845,1790361553.427870,1790361553.469971,1790361562.019448,20,256,0.042126,0.000025,0.033527,
static64-306,1790361553.465780,1790361553.469987,1790361553.539146,1790361560.301521,18,198,0.073367,0.004207,0.034327,
static64-307,1790361554.151450,1790361554.153530,1790361554.214720,1790361562.731452,16,256,0.063270,0.002081,0.033399,
static64-308,1790361554.261612,1790361554.265693,1790361554.317885,1790361562.833413,28,256,0.056273,0.004081,0.033394,
static64-309,1790361554.312513,1790361554.312532,1790361554.354214,1790361562.864205,21,256,0.041701,0.000019,0.033373,
static64-310,1790361554.398070,1790361554.400149,1790361554.459713,1790361562.953324,27,256,0.061644,0.002079,0.033308,
static64-311,1790361554.591043,1790361554.591062,1790361554.635475,1790361563.101898,18,256,0.044433,0.000020,0.033202,
static64-312,1790361555.290958,1790361555.293039,1790361555.334902,1790361563.693415,14,256,0.043944,0.002080,0.032778,
static64-313,1790361557.434978,1790361557.436059,1790361557.492199,1790361565.573275,12,256,0.057221,0.001081,0.031690,
static64-314,1790361557.626594,1790361557.626614,1790361557.664766,1790361565.722115,20,256,0.038172,0.000021,0.031597,
static64-315,1790361558.360348,1790361558.362429,1790361558.410017,1790361566.371969,27,256,0.049669,0.002081,0.031223,
static64-316,1790361558.519266,1790361558.522347,1790361558.582524,1790361560.996131,18,73,0.063258,0.003081,0.033522,
static64-317,1790361558.909915,1790361558.911996,1790361558.955993,1790361566.747808,24,253,0.046078,0.002081,0.030920,
static64-318,1790361558.975326,1790361558.979406,1790361559.026433,1790361566.892771,14,256,0.051107,0.004080,0.030848,
static64-319,1790361559.387793,1790361559.391874,1790361559.440037,1790361567.248166,23,256,0.052244,0.004081,0.030620,
static64-320,1790361561.600264,1790361561.603346,1790361561.650178,1790361569.300359,22,256,0.049914,0.003083,0.030001,
static64-321,1790361561.633831,1790361561.634909,1790361561.687024,1790361569.331931,32,256,0.053193,0.001079,0.029980,
static64-322,1790361562.122660,1790361562.125740,1790361562.173679,1790361569.798810,16,256,0.051018,0.003080,0.029902,
static64-323,1790361562.220119,1790361562.224200,1790361562.271124,1790361569.885178,16,256,0.051005,0.004082,0.029859,
static64-324,1790361562.359082,1790361562.364041,1790361562.428141,1790361566.077078,24,122,0.069059,0.004959,0.030157,
static64-325,1790361562.583384,1790361562.585465,1790361562.631878,1790361570.200181,31,256,0.048494,0.002081,0.029680,
static64-326,1790361563.373030,1790361563.374114,1790361563.425813,1790361567.485706,18,138,0.052783,0.001084,0.029634,
static64-327,1790361563.925794,1790361563.925818,1790361563.987461,1790361571.510350,15,256,0.061667,0.000024,0.029502,
static64-328,1790361564.240785,1790361564.244869,1790361564.287880,1790361571.798519,18,256,0.047095,0.004084,0.029453,
static64-329,1790361564.767335,1790361564.771418,1790361564.824757,1790361568.700298,17,132,0.057422,0.004083,0.029584,
static64-330,1790361566.900941,1790361566.902022,1790361566.952981,1790361574.423587,21,256,0.052039,0.001081,0.029296,
static64-331,1790361567.142570,1790361567.143650,1790361567.190250,1790361574.654238,22,256,0.047680,0.001080,0.029271,
static64-332,1790361567.368766,1790361567.372852,1790361567.425828,1790361574.887200,15,256,0.057062,0.004087,0.029260,
static64-333,1790361567.616571,1790361567.620652,1790361567.663981,1790361575.117909,16,256,0.047410,0.004081,0.029231,
static64-334,1790361568.365674,1790361568.367761,1790361568.423234,1790361575.850838,20,256,0.057561,0.002088,0.029128,
static64-335,1790361568.491400,1790361568.496481,1790361568.543986,1790361575.962889,22,256,0.052587,0.005081,0.029094,
static64-336,1790361568.543577,1790361568.548065,1790361568.609565,1790361576.018088,79,256,0.065988,0.004488,0.029053,
static64-337,1790361568.788858,1790361568.788879,1790361568.820527,1790361576.209367,17,256,0.031669,0.000021,0.028976,
static64-338,1790361571.096559,1790361571.097643,1790361571.158863,1790361578.379575,13,256,0.062304,0.001083,0.028317,
static64-339,1790361571.281017,1790361571.284099,1790361571.337369,1790361578.541164,39,256,0.056353,0.003082,0.028250,
static64-340,1790361572.763649,1790361572.767730,1790361572.812801,1790361579.892091,13,256,0.049152,0.004081,0.027762,
static64-341,1790361572.949117,1790361572.953199,1790361572.991754,1790361576.939492,18,140,0.042637,0.004082,0.028401,
static64-342,1790361573.397120,1790361573.401203,1790361573.455503,1790361580.470139,18,256,0.058383,0.004083,0.027508,
static64-343,1790361576.844786,1790361576.846868,1790361576.881966,1790361584.194709,37,256,0.037180,0.002081,0.028677,
static64-344,1790361577.392868,1790361577.393949,1790361577.424154,1790361581.116188,24,140,0.031286,0.001081,0.026561,
static64-345,1790361582.354751,1790361582.356832,1790361582.408282,1790361589.283576,35,256,0.053531,0.002081,0.026962,
static64-346,1790361582.497294,1790361582.500375,1790361582.538833,1790361589.422560,23,256,0.041538,0.003080,0.026995,
static64-347,1790361583.933000,1790361583.935082,1790361583.979686,1790361590.950754,28,256,0.046687,0.002082,0.027338,
static64-348,1790361584.998385,1790361585.001468,1790361585.032769,1790361592.057143,25,256,0.034384,0.003083,0.027547,
static64-349,1790361585.675038,1790361585.677126,1790361585.722830,1790361592.766292,17,256,0.047792,0.002089,0.027621,
static64-350,1790361585.761792,1790361585.765873,1790361585.807235,1790361592.847719,15,256,0.045443,0.004082,0.027610,
static64-351,1790361588.105676,1790361588.109757,1790361588.160747,1790361595.204966,16,256,0.055071,0.004081,0.027624,
static64-352,1790361588.457663,1790361588.460746,1790361588.496225,1790361595.528166,18,256,0.038562,0.003083,0.027576,
static64-353,1790361588.902599,1790361588.905678,1790361588.943670,1790361595.955545,25,256,0.041071,0.003079,0.027498,
static64-354,1790361590.555726,1790361590.557810,1790361590.614209,1790361597.512117,15,256,0.058483,0.002084,0.027051,
static64-355,1790361592.831954,1790361592.836035,1790361592.875453,1790361599.635260,25,256,0.043498,0.004081,0.026509,
static64-356,1790361592.935830,1790361592.939910,1790361592.989451,1790361596.007832,30,112,0.053621,0.004080,0.027193,
static64-357,1790361597.096530,1790361597.100613,1790361597.143011,1790361603.791636,23,256,0.046481,0.004083,0.026073,
static64-358,1790361599.639348,1790361599.644539,1790361599.701372,1790361606.360631,18,256,0.062024,0.005191,0.026115,
static64-359,1790361602.385710,1790361602.388792,1790361602.416455,1790361609.123955,22,256,0.030745,0.003082,0.026304,
static64-360,1790361603.265563,1790361603.269646,1790361603.310395,1790361610.049643,22,256,0.044832,0.004083,0.026428,
static64-361,1790361607.272707,1790361607.274789,1790361607.320777,1790361614.176657,18,256,0.048070,0.002082,0.026886,
static64-362,1790361608.660478,1790361608.663213,1790361608.718980,1790361615.627152,14,256,0.058501,0.002735,0.027091,
static64-363,1790361609.135178,1790361609.139258,1790361609.179370,1790361613.632403,14,166,0.044193,0.004081,0.026988,
static64-364,1790361609.218654,1790361609.221735,1790361609.265337,1790361616.173682,39,256,0.046683,0.003081,0.027092,
static64-365,1790361610.392070,1790361610.393128,1790361610.424170,1790361617.314572,28,256,0.032100,0.001058,0.027021,
static64-366,1790361613.599638,1790361613.600719,1790361613.632414,1790361616.066084,33,90,0.032776,0.001081,0.027345,
static64-367,1790361614.506458,1790361614.507538,1790361614.549729,1790361621.320990,23,256,0.043272,0.001081,0.026554,
static64-368,1790361614.683252,1790361614.683272,1790361614.714188,1790361621.584929,22,256,0.030936,0.000021,0.026944,
static64-369,1790361615.230040,1790361615.233129,1790361615.265978,1790361620.826282,26,211,0.035939,0.003089,0.026478,
