t,budget,p_1s,p_10s,q,oldest,n_run,arrivals,tokens,tpot,cap,ctrl_ms,info
107.0,88.0,58.595,69.391,42,22.951,0,3,0,0.0,0,36.093,"{""cost"": 2993.8105237008713, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.6783526701126537, ""gain"": 0.9976623721761656}"
108.001,88.0,58.468,67.338,42,23.951,0,0,0,0.0,0,54.347,"{""cost"": 2218.588380363837, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.8748468690788573, ""gain"": 0.9976623721761656}"
109.0,88.0,58.352,65.277,43,24.95,0,1,0,0.0,64,52.884,"{""cost"": 2769.485717576087, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.6123928083552002, ""gain"": 0.9976623721761656}"
110.0,88.0,91.832,64.892,0,0.0,42,1,937,0.03801,0,34.817,"{""cost"": 2184.0053780818193, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.4286749658486402, ""gain"": 0.9902332664462004}"
111.0,88.0,98.945,64.863,3,0.693,42,3,1091,0.0381,0,36.348,"{""cost"": 2224.881572856942, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.900072476094048, ""gain"": 0.9906995880020742}"
112.001,88.0,99.415,64.85,6,1.693,42,3,1092,0.03848,0,61.803,"{""cost"": 2373.010470832007, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.2300507332658333, ""gain"": 0.9915912593324485}"
113.001,88.0,99.337,66.336,7,2.693,42,1,1092,0.03881,0,41.593,"{""cost"": 2286.1248084300014, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.8610355132860832, ""gain"": 0.9923156414338067}"
114.001,88.0,98.724,68.332,7,3.693,40,0,1049,0.03988,0,40.302,"{""cost"": 2304.7748395311146, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.302724859300258, ""gain"": 0.9923511680124248}"
115.001,88.0,99.418,70.376,13,4.693,39,6,1068,0.03687,0,47.929,"{""cost"": 2929.5372728068824, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.7119074015101803, ""gain"": 0.9930811325444567}"
116.0,88.0,99.493,72.421,15,5.693,37,2,1039,0.03766,0,57.539,"{""cost"": 2795.1817859060384, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.498335181057126, ""gain"": 0.9938128732961001}"
117.001,88.0,99.55,74.472,16,6.693,37,1,999,0.03718,0,54.767,"{""cost"": 2448.5243860458622, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.048834626739988, ""gain"": 0.9945295577739541}"
118.001,88.0,99.538,76.518,17,7.693,37,1,962,0.03784,0,39.915,"{""cost"": 2386.044723024441, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.7341842387179918, ""gain"": 0.9951623402147256}"
119.0,88.0,99.408,78.561,19,8.693,1,2,869,0.03745,0,29.488,"{""cost"": 2480.6354639675765, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.8139289671025942, ""gain"": 0.9956007059456601}"
120.0,88.0,99.365,80.596,24,9.693,0,5,20,0.04319,0,56.845,"{""cost"": 2562.4967036719736, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.769750276971816, ""gain"": 0.9956007059456601}"
121.001,88.0,59.084,80.618,26,10.693,0,2,0,0.0,0,55.625,"{""cost"": 3844.3434313674115, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.538825193880271, ""gain"": 0.9956007059456601}"
122.001,88.0,59.114,80.64,26,11.693,0,0,0,0.0,0,46.62,"{""cost"": 2946.2033156651455, ""theta"": 64, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 1.7771776357161897, ""gain"": 0.9956007059456601}"
123.001,88.0,58.911,80.658,27,12.693,0,1,0,0.0,0,29.451,"{""cost"": 2507.444663035623, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.5440243450013327, ""gain"": 0.9956007059456601}"
124.0,88.0,58.843,80.669,29,13.693,0,2,0,0.0,0,29.464,"{""cost"": 2946.203315665146, ""theta"": 64, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 1.6808170415009327, ""gain"": 0.9956007059456601}"
125.0,88.0,58.852,80.685,29,14.693,0,0,0,0.0,0,45.106,"{""cost"": 2168.059367091151, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.1765719290506529, ""gain"": 0.9956007059456601}"
126.001,88.0,58.772,80.701,29,15.693,0,0,0,0.0,0,26.043,"{""cost"": 2370.4444770907057, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.823600350335457, ""gain"": 0.9956007059456601}"
127.001,88.0,58.943,80.718,31,16.693,0,2,0,0.0,64,27.405,"{""cost"": 2225.0693443684395, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.1765202452348198, ""gain"": 0.9956007059456601}"
128.0,88.0,98.899,82.74,0,0.0,33,2,768,0.03558,0,30.632,"{""cost"": 2161.0609101626906, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.4235641716643737, ""gain"": 0.9954840506390499}"
129.001,88.0,98.988,84.772,2,0.797,33,2,990,0.03362,0,30.805,"{""cost"": 2179.7143807039765, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.5964949201650613, ""gain"": 0.9954677258963243}"
130.001,88.0,99.442,85.152,6,1.797,33,4,957,0.03402,0,33.926,"{""cost"": 2435.277446742167, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.3175464441155427, ""gain"": 0.9959095911804396}"
131.001,88.0,99.518,85.181,8,2.797,32,2,970,0.03398,0,33.178,"{""cost"": 2377.299339759192, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.2222825108808797, ""gain"": 0.9963841102836026}"
132.0,88.0,99.51,85.185,9,3.796,32,1,928,0.03428,0,31.568,"{""cost"": 2286.6160068568056, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.8555977576166158, ""gain"": 0.9968028016573662}"
133.001,88.0,99.522,85.195,11,4.797,32,2,928,0.0345,0,31.733,"{""cost"": 2322.053261479564, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.8989184303316309, ""gain"": 0.9971922429249052}"
134.001,88.0,99.496,85.233,13,5.797,32,2,928,0.03443,0,31.866,"{""cost"": 2356.6456921703166, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.9292429012321417, ""gain"": 0.9975163858978428}"
135.001,88.0,99.473,85.236,15,6.797,31,2,884,0.03607,0,42.141,"{""cost"": 2409.1442145377864, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.950470030862499, ""gain"": 0.9977846763570605}"
136.0,88.0,99.479,85.235,16,7.796,31,1,806,0.0382,0,48.728,"{""cost"": 2394.9634470059946, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.6653290216037493, ""gain"": 0.9980320636567147}"
137.001,88.0,91.096,84.813,17,8.797,0,1,86,0.03625,0,25.155,"{""cost"": 2601.6445167444044, ""theta"": 48, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 1.4657303151226244, ""gain"": 0.9980320636567147}"
138.0,88.0,59.316,82.802,20,9.796,0,3,0,0.0,0,27.345,"{""cost"": 2915.4313721370786, ""theta"": 64, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 1.9260112205858368, ""gain"": 0.9980320636567147}"
139.0,88.0,59.255,80.794,22,10.796,0,2,0,0.0,0,27.667,"{""cost"": 2967.7559631547615, ""theta"": 64, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 1.9482078544100858, ""gain"": 0.9980320636567147}"
140.001,88.0,59.208,78.786,23,11.797,0,1,0,0.0,0,28.956,"{""cost"": 2828.2237204409407, ""theta"": 64, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 1.66374549808706, ""gain"": 0.9980320636567147}"
141.0,88.0,59.297,78.797,25,12.796,0,2,0,0.0,0,27.967,"{""cost"": 2915.4313721370786, ""theta"": 64, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 1.764621848660942, ""gain"": 0.9980320636567147}"
142.0,88.0,59.266,78.804,28,13.796,0,3,0,0.0,0,29.681,"{""cost"": 2658.77809924671, ""theta"": 48, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 2.1352352940626593, ""gain"": 0.9980320636567147}"
143.001,88.0,59.147,78.816,30,14.797,0,2,0,0.0,0,28.954,"{""cost"": 2698.6308421232093, ""theta"": 48, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 2.0946647058438614, ""gain"": 0.9980320636567147}"
144.0,88.0,59.053,78.827,32,15.796,0,2,0,0.0,0,29.781,"{""cost"": 2755.925115338936, ""theta"": 48, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 2.066265294090703, ""gain"": 0.9980320636567147}"
145.0,88.0,58.956,78.832,35,16.796,0,3,0,0.0,0,31.674,"{""cost"": 3044.928965162666, ""theta"": 48, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 2.346385705863492, ""gain"": 0.9980320636567147}"
146.001,88.0,58.934,78.84,36,17.797,0,1,0,0.0,0,30.114,"{""cost"": 2813.2193885546635, ""theta"": 48, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 1.9424699941044443, ""gain"": 0.9980320636567147}"
147.0,88.0,58.901,78.838,40,18.796,0,4,0,0.0,0,33.432,"{""cost"": 3316.491284647168, ""theta"": 48, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 2.559728995873111, ""gain"": 0.9980320636567147}"
148.001,88.0,58.921,76.839,41,19.797,0,1,0,0.0,64,30.612,"{""cost"": 2952.060150761217, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.0918102971111776, ""gain"": 0.9980320636567147}"
149.0,88.0,101.774,76.978,0,0.0,43,3,943,0.03859,0,37.243,"{""cost"": 10925.155236353425, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.364267207977824, ""gain"": 1.0005629688751625}"
150.001,78.0,98.575,76.935,3,0.557,42,3,1102,0.03915,0,37.419,"{""cost"": 10886.047670867943, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.5549870455844768, ""gain"": 0.9996242511582443}"
151.001,78.0,99.406,76.929,6,1.557,42,3,1092,0.03881,0,37.737,"{""cost"": 12010.462388667516, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.6884909319091337, ""gain"": 0.9996141050184429}"
152.001,78.0,99.436,76.926,7,2.557,40,1,1107,0.03701,0,35.169,"{""cost"": 11071.95539555504, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.1819436523363933, ""gain"": 0.9996360434577682}"
153.0,78.0,99.431,76.921,8,3.556,39,1,1073,0.03701,0,33.04,"{""cost"": 11308.907871939382, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.8273605566354754, ""gain"": 0.9996506197806415}"
154.0,78.0,99.422,76.917,11,4.556,38,3,996,0.03776,0,35.244,"{""cost"": 11319.887003882734, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.1791523896448326, ""gain"": 0.9996547291868355}"
155.0,78.0,99.545,76.921,12,5.556,38,1,1026,0.03783,0,46.312,"{""cost"": 11563.17287584309, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.8254066727513827, ""gain"": 0.9997819232226133}"
156.0,78.0,99.221,76.908,12,6.556,36,0,957,0.03793,0,32.804,"{""cost"": 11675.155661791361, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.2777846709259677, ""gain"": 0.9995709096753153}"
157.001,78.0,99.307,77.319,16,7.557,34,4,961,0.03733,0,45.142,"{""cost"": 11745.938066480263, ""theta"": 64, ""cap"": 64, ""guard"": ""always"", ""mode"": ""ride"", ""lam"": 2.094449269648177, ""gain"": 0.9994667341253679}"
158.001,78.0,99.52,79.329,18,8.557,1,2,756,0.03477,0,27.132,"{""cost"": 11309.413182704522, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.066114488753724, ""gain"": 0.9995873658351349}"
159.001,78.0,72.419,79.987,20,9.557,0,2,4,0.04568,0,24.957,"{""cost"": 12227.40000822495, ""theta"": 48, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 2.0462801421276064, ""gain"": 0.9995873658351349}"
160.001,78.0,59.432,79.998,20,10.557,0,0,0,0.0,0,23.533,"{""cost"": 10857.260486087855, ""theta"": 16, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.4323960994893243, ""gain"": 0.9995873658351349}"
161.0,78.0,59.396,80.003,22,11.556,0,2,0,0.0,0,24.131,"{""cost"": 9428.078871440071, ""theta"": 16, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.6026772696425269, ""gain"": 0.9995873658351349}"
162.0,78.0,59.381,80.009,22,12.556,0,0,0,0.0,0,21.981,"{""cost"": 8446.629131143694, ""theta"": 1, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.1218740887497687, ""gain"": 0.9995873658351349}"
163.0,78.0,59.292,80.016,23,13.556,0,1,0,0.0,0,23.092,"{""cost"": 7491.608383303443, ""theta"": 16, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.085311862124838, ""gain"": 0.9995873658351349}"
164.0,78.0,59.216,80.024,25,14.556,0,2,0,0.0,0,24.138,"{""cost"": 6395.978909557876, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.3597183034873868, ""gain"": 0.9995873658351349}"
165.0,78.0,59.133,80.033,25,15.556,0,0,0,0.0,0,22.564,"{""cost"": 5519.633550745363, ""theta"": 16, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9518028124411707, ""gain"": 0.9995873658351349}"
166.001,78.0,59.032,80.038,25,16.557,0,0,0,0.0,0,22.316,"{""cost"": 4278.058288953358, ""theta"": 16, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.6662619687088195, ""gain"": 0.9995873658351349}"
167.001,78.0,58.952,80.041,26,17.557,0,1,0,0.0,0,23.567,"{""cost"": 3397.7391332884554, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.7663833780961735, ""gain"": 0.9995873658351349}"
168.001,78.0,58.947,80.042,27,18.557,0,1,0,0.0,0,24.238,"{""cost"": 2419.7531945141923, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.8364683646673214, ""gain"": 0.9995873658351349}"
169.001,78.0,58.88,77.897,28,19.557,0,1,0,0.0,0,24.205,"{""cost"": 2454.690615871266, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.8855278552671249, ""gain"": 0.9995873658351349}"
170.0,78.0,58.96,75.916,29,20.556,0,1,0,0.0,0,24.505,"{""cost"": 2474.127489312571, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.9198694986869873, ""gain"": 0.9995873658351349}"
171.001,78.0,58.929,73.893,31,21.557,0,2,0,0.0,32,26.762,"{""cost"": 2361.819381253735, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.243908649080891, ""gain"": 0.9995873658351349}"
172.0,78.0,103.645,74.103,0,0.0,31,1,755,0.03631,0,28.974,"{""cost"": 2293.346054503002, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.1707360543566236, ""gain"": 1.0038433153005375}"
173.0,78.0,98.92,74.077,0,0.0,31,0,806,0.03746,16,26.302,"{""cost"": 3727.760796198656, ""theta"": 8, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.8195152380496366, ""gain"": 1.002922609618292}"
174.001,78.0,99.46,74.079,0,0.0,31,0,837,0.03779,16,24.317,"{""cost"": 4698.3539448759575, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.5736606666347456, ""gain"": 1.0026376285092984}"
175.001,78.0,99.53,74.079,0,0.0,31,0,806,0.03769,16,22.636,"{""cost"": 6208.892642085486, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.4015624666443219, ""gain"": 1.0024515908755458}"
176.0,78.0,99.424,74.089,2,0.593,26,2,826,0.03678,0,30.557,"{""cost"": 4833.736416708952, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 0.8810937266510253, ""gain"": 1.00217757395321}"
177.001,78.0,99.466,74.097,6,1.593,26,4,754,0.03445,0,28.852,"{""cost"": 5312.3111143941405, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.8167656086557176, ""gain"": 1.0019733104037538}"
178.001,78.0,99.449,74.093,7,2.593,25,1,731,0.0347,0,27.486,"{""cost"": 5531.415837628194, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.5717359260590023, ""gain"": 1.0017720780507635}"
179.001,78.0,99.507,75.448,9,3.593,25,2,700,0.0348,0,27.546,"{""cost"": 6085.371670622818, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.7002151482413015, ""gain"": 1.0016488053212669}"
180.0,78.0,99.526,77.452,10,4.593,24,1,724,0.03489,0,26.036,"{""cost"": 5929.954879246909, ""theta"": 48, ""cap"": 64, ""guard"": ""always"", ""mode"": ""ride"", ""lam"": 1.490150603768911, ""gain"": 1.0015572056941509}"
181.001,78.0,88.791,78.922,10,5.593,0,0,246,0.03501,0,20.939,"{""cost"": 7021.814800805079, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.0431054226382377, ""gain"": 1.0015572056941509}"
182.001,78.0,59.443,78.925,11,6.593,0,1,0,0.0,0,21.099,"{""cost"": 6608.98462949153, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.0301737958467663, ""gain"": 1.0015572056941509}"
183.001,78.0,59.3,78.926,11,7.593,0,0,0,0.0,0,20.001,"{""cost"": 6135.049774705299, ""theta"": 16, ""cap"": 16, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.7211216570927363, ""gain"": 1.0015572056941509}"
184.0,78.0,59.246,78.927,12,8.592,0,1,0,0.0,0,21.273,"{""cost"": 5707.818286864405, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 0.8047851599649154, ""gain"": 1.0015572056941509}"
185.0,78.0,59.214,78.931,14,9.593,0,2,0,0.0,0,23.744,"{""cost"": 5249.068365550846, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.1633496119754407, ""gain"": 1.0015572056941509}"
186.001,78.0,59.132,78.936,17,10.593,0,3,0,0.0,0,26.463,"{""cost"": 4780.425694237288, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.7143447283828084, ""gain"": 1.0015572056941509}"
187.001,78.0,59.091,78.943,22,11.593,0,5,0,0.0,0,31.002,"{""cost"": 4730.075837166168, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.7000413098679656, ""gain"": 1.0015572056941509}"
188.0,78.0,59.065,78.949,24,12.593,0,2,0,0.0,0,31.182,"{""cost"": 4257.94162461347, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.4900289169075758, ""gain"": 1.0015572056941509}"
189.0,78.0,59.002,78.955,27,13.592,0,3,0,0.0,0,32.937,"{""cost"": 3862.4420454504175, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.643020241835303, ""gain"": 1.0015572056941509}"
190.001,78.0,58.931,78.954,28,14.593,0,1,0,0.0,0,30.49,"{""cost"": 2914.0340089830465, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 2.150114169284712, ""gain"": 1.0015572056941509}"
191.001,78.0,58.88,78.951,32,15.593,0,4,0,0.0,0,34.453,"{""cost"": 2584.684692865128, ""theta"": 1, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 2.7050799184992984, ""gain"": 1.0015572056941509}"
192.001,78.0,58.937,76.716,34,16.593,0,2,0,0.0,64,34.279,"{""cost"": 2642.7254989532066, ""theta"": 1, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 2.493555942949509, ""gain"": 1.0015572056941509}"
193.0,78.0,95.743,76.557,0,0.0,38,5,869,0.03605,0,39.888,"{""cost"": 6801.718191989408, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 3.245489160064656, ""gain"": 0.9976708571253681}"
194.001,78.0,99.273,76.548,4,0.658,37,4,1016,0.03691,0,60.16,"{""cost"": 7395.916549356045, ""theta"": 1, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""sync"", ""lam"": 3.471842412045259, ""gain"": 0.9977232237741024}"
195.0,78.0,99.49,76.546,4,1.658,37,0,999,0.03698,0,61.97,"{""cost"": 8083.6178660953055, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.430289688431681, ""gain"": 0.9979883568484488}"
196.0,78.0,99.473,76.548,7,2.658,34,3,978,0.03545,0,61.037,"{""cost"": 7833.821108070741, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.6012027819021766, ""gain"": 0.9982098831070275}"
197.0,78.0,99.506,76.55,7,3.658,33,0,1004,0.03433,0,53.929,"{""cost"": 7166.262026036982, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.8208419473315234, ""gain"": 0.9984417502819045}"
198.001,78.0,99.483,76.552,8,4.658,33,1,957,0.03431,0,52.083,"{""cost"": 7271.897498711211, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.5745893631320664, ""gain"": 0.9986274034550419}"
199.0,78.0,99.476,76.55,9,5.658,32,1,943,0.03451,0,30.309,"{""cost"": 7058.12067855251, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.4022125541924464, ""gain"": 0.9987876622867031}"
200.001,78.0,99.375,76.543,12,6.658,31,3,853,0.03601,0,33.559,"{""cost"": 7449.031999433151, ""theta"": 32, ""cap"": 32, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.8815487879347124, ""gain"": 0.9988306480391742}"
201.001,78.0,99.564,77.081,12,7.658,29,0,810,0.03726,0,50.716,"{""cost"": 7512.3323966426815, ""theta"": 48, ""cap"": 64, ""guard"": ""always"", ""mode"": ""ride"", ""lam"": 1.3170841515542986, ""gain"": 0.9990589927188549}"
202.001,78.0,99.515,79.085,13,8.658,0,1,285,0.03581,0,42.796,"{""cost"": 6720.756047131636, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.221958906088009, ""gain"": 0.9990589927188549}"
203.0,78.0,62.172,79.228,15,9.658,0,2,0,0.0,0,43.975,"{""cost"": 6700.049574131834, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.455371234261606, ""gain"": 0.9990589927188549}"
204.001,78.0,59.706,79.251,16,10.658,0,1,0,0.0,0,43.515,"{""cost"": 6167.03854443099, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.3187598639831242, ""gain"": 0.9990589927188549}"
205.001,78.0,59.4,79.261,21,11.658,0,5,0,0.0,0,53.368,"{""cost"": 5815.692841272847, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 2.4231319047881867, ""gain"": 0.9990589927188549}"
206.0,78.0,59.508,79.279,21,12.658,0,0,0,0.0,0,29.491,"{""cost"": 4989.101457537914, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.6961923333517306, ""gain"": 0.9990589927188549}"
207.001,78.0,59.415,79.296,25,13.658,0,4,0,0.0,0,55.865,"{""cost"": 4217.222030447132, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.387334633346211, ""gain"": 0.9990589927188549}"
208.001,78.0,59.068,79.296,27,14.658,0,2,0,0.0,0,54.432,"{""cost"": 3749.1149282049732, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 2.2711342433423476, ""gain"": 0.9990589927188549}"
209.001,78.0,59.049,79.298,32,15.658,0,5,0,0.0,0,38.555,"{""cost"": 3441.8954472964433, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 3.0897939703396435, ""gain"": 0.9990589927188549}"
210.001,100.0,59.27,79.315,33,16.658,0,1,0,0.0,0,35.639,"{""cost"": 2465.8600176760583, ""theta"": 48, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 2.46285577923775, ""gain"": 0.9990589927188549}"
211.0,100.0,59.383,79.34,33,17.658,0,0,0,0.0,0,32.475,"{""cost"": 2541.277606216779, ""theta"": 64, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""ride"", ""lam"": 1.723999045466425, ""gain"": 0.9990589927188549}"
212.001,100.0,59.165,79.352,33,18.658,0,0,0,0.0,64,31.377,"{""cost"": 2307.960523205157, ""theta"": 32, ""cap"": 64, ""guard"": ""idle"", ""mode"": ""cont"", ""lam"": 1.2067993318264973, ""gain"": 0.9990589927188549}"
