request_id,t_arrival,t_admit,t_first_token,t_finish,prompt_tokens,gen_tokens,ttft_s,queue_s,tpot_s,error
mpc-239,1790361180.013919,1790361180.015004,1790361180.083213,1790361180.406847,18,10,0.069294,0.001085,0.035959,
mpc-240,1790361180.025470,1790361180.025490,1790361180.083215,1790361189.131999,16,256,0.057745,0.000020,0.035485,
mpc-241,1790361180.116663,1790361180.117746,1790361180.192876,1790361189.208179,21,256,0.076212,0.001083,0.035354,
mpc-242,1790361180.137325,1790361180.138404,1790361180.192878,1790361189.208190,13,256,0.055553,0.001079,0.035354,
mpc-243,1790361180.441382,1790361180.444100,1790361180.528245,1790361189.596533,22,256,0.086863,0.002718,0.035562,
mpc-244,1790361180.967188,1790361199.656792,1790361199.672536,1790361208.978555,23,256,18.705348,18.689605,0.036494,
mpc-245,1790361181.415926,1790361199.657228,1790361199.752200,1790361209.016259,18,256,18.336274,18.241302,0.036330,
mpc-246,1790361181.441728,1790361199.657529,1790361199.752204,1790361201.483444,25,52,18.310475,18.215801,0.033946,
mpc-247,1790361181.487090,1790361199.657805,1790361199.752206,1790361209.016269,19,256,18.265117,18.170715,0.036330,
mpc-248,1790361183.250365,1790361199.658059,1790361199.752209,1790361209.016279,21,256,16.501844,16.407694,0.036330,
mpc-249,1790361183.340369,1790361199.658314,1790361199.752211,1790361209.016287,17,256,16.411842,16.317945,0.036330,
mpc-250,1790361183.381791,1790361199.658563,1790361199.752213,1790361209.016295,26,256,16.370422,16.276772,0.036330,
mpc-251,1790361185.468904,1790361199.658820,1790361199.752215,1790361209.016303,18,256,14.283311,14.189916,0.036330,
mpc-252,1790361186.166996,1790361199.659044,1790361199.752217,1790361209.016311,12,256,13.585221,13.492048,0.036330,
mpc-253,1790361187.020999,1790361199.659258,1790361199.752220,1790361209.016319,34,256,12.731221,12.638259,0.036330,
mpc-254,1790361187.025074,1790361199.659514,1790361199.752222,1790361203.991204,42,120,12.727147,12.634439,0.035622,
mpc-255,1790361187.074258,1790361199.659771,1790361199.752224,1790361209.016327,21,256,12.677965,12.585512,0.036330,
mpc-256,1790361188.747081,1790361199.659988,1790361199.752226,1790361209.016335,22,256,11.005145,10.912906,0.036330,
mpc-257,1790361189.684757,1790361199.660317,1790361199.752228,1790361205.896422,27,172,10.067472,9.975561,0.035931,
mpc-258,1790361189.712389,1790361199.660681,1790361199.752230,1790361202.106157,17,70,10.039841,9.948292,0.034115,
mpc-259,1790361190.988696,1790361199.660917,1790361199.752233,1790361209.016343,32,256,8.763537,8.672221,0.036330,
mpc-260,1790361191.799679,1790361199.661155,1790361199.752235,1790361209.016350,13,256,7.952556,7.861476,0.036330,
mpc-261,1790361191.921310,1790361199.661349,1790361199.752237,1790361209.016357,14,256,7.830927,7.740039,0.036330,
mpc-262,1790361192.043835,1790361199.661539,1790361199.752239,1790361209.016365,27,256,7.708404,7.617703,0.036330,
mpc-263,1790361192.360795,1790361199.661762,1790361199.752241,1790361209.016372,15,256,7.391446,7.300967,0.036330,
mpc-264,1790361192.494629,1790361199.661970,1790361199.752243,1790361209.016379,18,256,7.257615,7.167342,0.036330,
mpc-265,1790361193.673932,1790361199.662175,1790361199.752245,1790361209.016386,18,256,6.078313,5.988243,0.036330,
mpc-266,1790361193.933734,1790361199.662372,1790361199.752248,1790361209.016392,30,256,5.818513,5.728637,0.036330,
mpc-267,1790361193.988826,1790361199.662588,1790361199.752250,1790361209.016398,22,256,5.763424,5.673763,0.036330,
mpc-268,1790361194.463854,1790361199.662787,1790361199.752252,1790361209.016406,19,256,5.288398,5.198933,0.036330,
mpc-269,1790361194.765423,1790361199.662977,1790361199.752254,1790361209.016415,46,256,4.986831,4.897555,0.036330,
mpc-270,1790361195.378819,1790361199.663235,1790361199.752256,1790361209.016422,13,256,4.373437,4.284417,0.036330,
mpc-271,1790361195.990445,1790361199.663435,1790361199.752258,1790361209.016429,25,256,3.761813,3.672990,0.036330,
mpc-272,1790361196.267178,1790361199.663652,1790361199.752260,1790361209.016436,20,256,3.485083,3.396474,0.036330,
mpc-273,1790361196.417648,1790361199.663856,1790361199.752262,1790361209.016443,17,256,3.334614,3.246208,0.036330,
mpc-274,1790361196.429950,1790361199.664048,1790361199.752264,1790361209.016449,21,256,3.322314,3.234097,0.036330,
mpc-275,1790361196.476072,1790361199.664400,1790361199.752266,1790361209.016455,48,256,3.276195,3.188328,0.036330,
mpc-276,1790361197.223090,1790361199.664685,1790361199.752269,1790361209.016462,16,256,2.529179,2.441595,0.036330,
mpc-277,1790361200.945257,1790361229.668024,1790361229.701748,1790361238.890541,51,256,28.756490,28.722767,0.036034,
mpc-278,1790361201.560939,1790361229.668512,1790361229.803557,1790361238.925658,31,256,28.242619,28.107574,0.035773,
mpc-279,1790361206.052706,1790361229.668890,1790361229.803560,1790361238.925671,27,256,23.750855,23.616184,0.035773,
mpc-280,1790361206.093079,1790361229.669219,1790361229.803563,1790361238.925680,18,256,23.710484,23.576140,0.035773,
mpc-281,1790361206.555812,1790361229.669507,1790361229.803565,1790361238.925689,41,256,23.247753,23.113695,0.035773,
mpc-282,1790361207.387120,1790361229.669845,1790361229.803568,1790361238.925697,22,256,22.416448,22.282725,0.035773,
mpc-283,1790361209.667257,1790361229.670155,1790361229.803570,1790361238.925705,13,256,20.136313,20.002899,0.035773,
mpc-284,1790361210.689240,1790361229.670426,1790361229.803572,1790361238.925713,18,256,19.114332,18.981185,0.035773,
mpc-285,1790361213.345424,1790361229.670687,1790361229.803574,1790361238.925719,13,256,16.458150,16.325264,0.035773,
mpc-286,1790361215.987321,1790361229.670946,1790361229.803576,1790361238.925727,29,256,13.816255,13.683625,0.035773,
mpc-287,1790361218.104790,1790361229.671232,1790361229.803578,1790361238.925734,25,256,11.698789,11.566443,0.035773,
mpc-288,1790361218.175119,1790361229.671516,1790361229.803581,1790361238.925740,30,256,11.628461,11.496397,0.035773,
mpc-289,1790361219.071803,1790361229.671795,1790361229.803583,1790361236.702677,15,193,10.731780,10.599993,0.035933,
mpc-290,1790361219.197276,1790361229.672065,1790361229.803585,1790361238.925748,13,256,10.606309,10.474790,0.035773,
mpc-291,1790361219.795946,1790361229.672330,1790361229.803587,1790361238.925755,11,256,10.007642,9.876384,0.035773,
mpc-292,1790361220.818545,1790361229.672570,1790361229.803590,1790361238.925761,23,256,8.985045,8.854025,0.035773,
mpc-293,1790361221.398151,1790361229.672831,1790361229.803592,1790361238.925769,23,256,8.405441,8.274680,0.035773,
mpc-294,1790361221.772766,1790361229.673130,1790361229.803595,1790361238.925776,20,256,8.030828,7.900364,0.035773,
mpc-295,1790361221.855607,1790361229.673408,1790361229.803596,1790361238.925782,28,256,7.947990,7.817802,0.035773,
mpc-296,1790361222.052618,1790361229.673698,1790361229.803599,1790361238.925788,66,256,7.750981,7.621080,0.035773,
mpc-297,1790361223.505405,1790361229.674214,1790361229.803601,1790361238.925796,33,256,6.298196,6.168809,0.035773,
mpc-298,1790361223.678704,1790361229.674537,1790361229.803603,1790361238.925803,27,256,6.124899,5.995834,0.035773,
mpc-299,1790361223.788082,1790361229.674835,1790361229.803605,1790361238.925810,20,256,6.015523,5.886753,0.035773,
mpc-300,1790361223.919921,1790361229.675100,1790361229.803607,1790361233.593607,34,108,5.883686,5.755179,0.035421,
mpc-301,1790361223.984453,1790361229.675398,1790361229.803609,1790361238.925816,16,256,5.819156,5.690945,0.035773,
mpc-302,1790361224.079613,1790361229.675655,1790361229.803611,1790361238.925822,22,256,5.723997,5.596041,0.035773,
mpc-303,1790361225.257234,1790361229.675919,1790361229.803613,1790361238.925828,36,256,4.546379,4.418685,0.035773,
mpc-304,1790361225.260339,1790361229.676225,1790361229.803615,1790361233.267635,38,99,4.543276,4.415886,0.035347,
mpc-305,1790361225.410295,1790361229.676530,1790361229.803617,1790361238.925834,20,256,4.393322,4.266235,0.035773,
mpc-306,1790361225.448006,1790361229.676896,1790361229.803619,1790361236.876655,18,198,4.355613,4.228890,0.035904,
mpc-307,1790361226.133896,1790361229.677164,1790361229.803621,1790361238.925841,16,256,3.669725,3.543268,0.035773,
mpc-308,1790361226.243978,1790361229.677419,1790361229.803623,1790361231.448756,28,50,3.559645,3.433441,0.033574,
mpc-309,1790361226.294839,1790361246.655511,1790361246.673407,1790361255.488966,21,256,20.378568,20.360672,0.034571,
mpc-310,1790361226.380452,1790361246.655952,1790361246.772771,1790361255.528003,27,256,20.392319,20.275500,0.034334,
mpc-311,1790361226.573312,1790361246.656333,1790361246.772774,1790361255.528015,18,256,20.199462,20.083021,0.034334,
mpc-312,1790361227.273359,1790361246.656644,1790361246.772777,1790361255.528023,14,256,19.499418,19.383285,0.034334,
mpc-313,1790361229.417798,1790361246.656925,1790361246.772779,1790361255.528032,12,256,17.354981,17.239127,0.034334,
mpc-314,1790361229.608839,1790361246.657196,1790361246.772781,1790361255.528039,20,256,17.163942,17.048357,0.034334,
mpc-315,1790361230.342705,1790361246.657479,1790361246.772784,1790361255.528048,27,256,16.430079,16.314774,0.034334,
mpc-316,1790361230.501659,1790361246.657784,1790361246.772786,1790361249.216305,18,73,16.271127,16.156125,0.033938,
mpc-317,1790361230.892186,1790361246.658078,1790361246.772788,1790361255.413655,24,253,15.880602,15.765892,0.034289,
mpc-318,1790361230.957698,1790361246.658380,1790361246.772791,1790361255.528055,14,256,15.815093,15.700682,0.034334,
mpc-319,1790361231.370198,1790361246.658651,1790361246.772793,1790361255.528064,23,256,15.402595,15.288453,0.034334,
mpc-320,1790361233.582850,1790361246.658931,1790361246.772795,1790361255.528071,22,256,13.189945,13.076081,0.034334,
mpc-321,1790361233.615979,1790361246.659232,1790361246.772797,1790361255.528079,32,256,13.156818,13.043252,0.034334,
mpc-322,1790361234.104671,1790361246.659536,1790361246.772799,1790361255.528086,16,256,12.668128,12.554864,0.034334,
mpc-323,1790361234.202899,1790361246.659814,1790361246.772802,1790361255.528095,16,256,12.569903,12.456915,0.034334,
mpc-324,1790361234.341595,1790361246.660076,1790361246.772804,1790361250.885000,24,122,12.431208,12.318481,0.033985,
mpc-325,1790361234.565401,1790361246.660360,1790361246.772806,1790361255.528103,31,256,12.207406,12.094959,0.034334,
mpc-326,1790361235.355541,1790361246.660644,1790361246.772808,1790361255.528117,18,256,11.417267,11.305103,0.034335,
mpc-327,1790361235.907803,1790361246.660917,1790361246.772810,1790361255.528126,15,256,10.865008,10.753114,0.034335,
mpc-328,1790361236.222718,1790361246.661253,1790361246.772813,1790361255.528133,18,256,10.550095,10.438535,0.034335,
mpc-329,1790361236.749661,1790361246.661547,1790361246.772815,1790361251.223678,17,132,10.023154,9.911886,0.033976,
mpc-330,1790361238.883555,1790361246.661807,1790361246.772817,1790361255.528139,21,256,7.889261,7.778252,0.034335,
mpc-331,1790361239.124864,1790361246.662069,1790361246.772819,1790361255.528146,22,256,7.647954,7.537205,0.034335,
mpc-332,1790361239.350845,1790361246.662347,1790361246.772821,1790361255.528153,15,256,7.421976,7.311502,0.034335,
mpc-333,1790361239.598276,1790361246.662591,1790361246.772824,1790361255.528160,16,256,7.174548,7.064316,0.034335,
mpc-334,1790361240.348101,1790361246.662842,1790361246.772826,1790361255.528167,20,256,6.424725,6.314741,0.034335,
mpc-335,1790361240.474487,1790361246.663120,1790361246.772828,1790361255.528174,22,256,6.298341,6.188633,0.034335,
mpc-336,1790361240.525555,1790361246.663386,1790361246.772830,1790361255.528181,79,256,6.247275,6.137831,0.034335,
mpc-337,1790361240.771473,1790361246.663774,1790361246.772832,1790361255.528189,17,256,6.001359,5.892302,0.034335,
mpc-338,1790361243.078971,1790361246.664037,1790361246.772835,1790361255.528195,13,256,3.693863,3.585065,0.034335,
mpc-339,1790361243.263479,1790361246.664284,1790361246.772837,1790361255.528201,39,256,3.509358,3.400805,0.034335,
mpc-340,1790361244.745719,1790361246.664690,1790361246.772839,1790361255.528207,13,256,2.027121,1.918972,0.034335,
mpc-341,1790361244.931697,1790361246.665057,1790361246.772841,1790361251.504641,18,140,1.841145,1.733360,0.034042,
mpc-342,1790361245.379216,1790361246.665313,1790361246.772844,1790361255.528214,18,256,1.393627,1.286097,0.034335,
mpc-343,1790361248.827078,1790361251.225797,1790361251.301450,1790361260.906032,37,256,2.474372,2.398719,0.037665,
mpc-344,1790361249.375118,1790361251.504669,1790361251.583321,1790361256.153766,24,140,2.208203,2.129551,0.032881,
mpc-345,1790361254.336790,1790361273.653265,1790361273.671880,1790361281.058810,35,256,19.335090,19.316475,0.028968,
mpc-346,1790361254.480006,1790361273.653853,1790361273.701972,1790361281.087882,23,256,19.221966,19.173847,0.028964,
mpc-347,1790361255.915514,1790361273.654257,1790361273.701975,1790361281.087893,28,256,17.786460,17.738743,0.028964,
mpc-348,1790361256.980896,1790361273.654529,1790361273.701977,1790361281.087901,25,256,16.721081,16.673633,0.028964,
mpc-349,1790361257.657130,1790361273.654764,1790361273.701980,1790361281.087908,17,256,16.044850,15.997634,0.028964,
mpc-350,1790361257.744761,1790361273.654974,1790361273.701983,1790361281.087915,15,256,15.957222,15.910213,0.028964,
mpc-351,1790361260.088339,1790361273.655184,1790361273.701986,1790361281.087922,16,256,13.613647,13.566845,0.028964,
mpc-352,1790361260.439696,1790361273.655401,1790361273.701989,1790361281.087930,18,256,13.262294,13.215705,0.028964,
mpc-353,1790361260.884870,1790361273.655614,1790361273.701992,1790361281.087936,25,256,12.817122,12.770744,0.028964,
mpc-354,1790361262.538123,1790361273.655833,1790361273.701994,1790361281.087942,15,256,11.163871,11.117710,0.028965,
mpc-355,1790361264.813963,1790361273.656032,1790361273.701997,1790361281.087948,25,256,8.888033,8.842068,0.028965,
mpc-356,1790361264.918275,1790361273.656252,1790361273.702000,1790361276.925979,30,112,8.783725,8.737977,0.029045,
mpc-357,1790361269.078824,1790361273.656487,1790361273.702002,1790361281.087954,23,256,4.623178,4.577662,0.028965,
mpc-358,1790361271.621650,1790361273.656698,1790361273.702006,1790361281.087960,18,256,2.080356,2.035048,0.028965,
mpc-359,1790361274.367143,1790361274.368229,1790361274.426836,1790361282.185188,22,256,0.059693,0.001086,0.030425,
mpc-360,1790361275.248137,1790361287.673407,1790361287.687874,1790361294.759253,22,256,12.439737,12.425269,0.027731,
mpc-361,1790361279.255848,1790361287.673942,1790361287.731962,1790361294.786843,18,256,8.476114,8.418093,0.027666,
mpc-362,1790361280.658958,1790361287.674338,1790361287.731966,1790361294.786854,14,256,7.073008,7.015380,0.027666,
mpc-363,1790361281.117313,1790361287.674578,1790361287.731968,1790361292.339677,14,166,6.614655,6.557266,0.027926,
mpc-364,1790361281.200750,1790361287.674794,1790361287.731970,1790361294.786862,39,256,6.531220,6.474043,0.027666,
mpc-365,1790361282.374971,1790361287.675053,1790361287.731973,1790361294.786869,28,256,5.357002,5.300082,0.027666,
mpc-366,1790361285.582515,1790361287.675300,1790361287.731975,1790361290.249695,33,90,2.149460,2.092786,0.028289,
mpc-367,1790361286.488480,1790361287.675548,1790361287.731977,1790361294.786875,23,256,1.243497,1.187068,0.027666,
mpc-368,1790361286.666090,1790361287.675783,1790361287.731979,1790361294.786881,22,256,1.065890,1.009694,0.027666,
mpc-369,1790361287.212718,1790361287.676005,1790361287.731981,1790361293.570945,26,211,0.519263,0.463287,0.027805,
