t,energy_mj,p_inst_w,p_avg_w,sm_mhz,mem_mhz,temp_c,reasons,on
1790294568.2436554,27263069294.0,120.49000000000001,100.378,210,7601,43,4,0
1790294568.253664,27263069294.0,120.49000000000001,100.378,210,7601,43,4,0
1790294568.2636557,27263069294.0,120.49000000000001,100.378,210,7601,43,4,0
1790294568.273664,27263069294.0,120.49000000000001,100.378,210,7601,43,4,0
1790294568.2836561,27263069294.0,120.49000000000001,100.378,1515,7601,43,4,0
1790294568.2936637,27263069294.0,120.49000000000001,100.378,1515,7601,43,4,0
1790294568.3036568,27263069294.0,115.386,99.41,1515,7601,43,4,0
1790294568.3136625,27263070766.0,115.386,99.41,1515,7601,43,4,0
1790294568.3236556,27263070766.0,115.386,99.41,1515,7601,43,4,0
1790294568.3336618,27263070766.0,115.386,99.41,1515,7601,43,4,0
1790294568.3436544,27263070766.0,115.386,99.41,1515,7601,43,4,0
1790294568.353664,27263070766.0,115.386,99.41,1515,7601,43,4,0
1790294568.363657,27263070766.0,115.386,99.41,1515,7601,43,4,0
1790294568.373664,27263070766.0,115.386,99.41,1515,7601,43,0,0
1790294568.3876631,27263070766.0,115.386,99.41,1785,7601,43,0,0
1790294568.4039028,27263070766.0,115.386,99.41,1785,7601,43,4,0
1790294568.4139764,27263072022.0,73.733,96.673,1785,7601,43,4,0
1790294568.4239657,27263072022.0,73.733,96.673,1785,7601,43,4,0
1790294568.4339733,27263072022.0,73.733,96.673,1785,7601,43,0,0
1790294568.448592,27263072022.0,73.733,96.673,1785,7601,43,0,0
1790294568.466764,27263072022.0,73.733,96.673,1785,7601,43,0,0
1790294568.4836266,27263072022.0,73.733,96.673,1785,7601,43,4,0
1790294568.4937003,27263072022.0,73.733,96.673,1785,7601,43,4,0
1790294568.5036938,27263072022.0,73.733,96.673,1785,7601,43,4,0
1790294568.5136957,27263074150.0,75.59700000000001,97.19800000000001,1785,7601,43,0,0
1790294568.5287507,27263074150.0,75.59700000000001,97.19800000000001,1785,7601,43,0,0
1790294568.5467505,27263074150.0,75.59700000000001,97.19800000000001,1785,7601,43,0,0
1790294568.5632336,27263074150.0,75.59700000000001,97.19800000000001,1785,7601,43,0,0
1790294568.581029,27263074150.0,75.59700000000001,97.19800000000001,1785,7601,43,0,0
1790294568.595872,27263074150.0,75.59700000000001,97.19800000000001,1785,7601,43,0,0
1790294568.6097383,27263077302.0,75.59700000000001,97.19800000000001,1785,7601,43,0,0
1790294568.6268697,27263077302.0,75.59700000000001,97.19800000000001,1785,7601,43,0,0
1790294568.643752,27263077302.0,75.59700000000001,97.19800000000001,1785,7601,43,0,0
1790294568.6616366,27263077302.0,80.415,97.627,1785,7601,43,0,0
1790294568.677736,27263077302.0,80.415,97.627,1785,7601,43,0,0
1790294568.6914077,27263077302.0,80.415,97.627,1785,7601,43,0,0
1790294568.7066257,27263080411.0,80.415,97.627,1785,7601,43,0,0
1790294568.7185183,27263080411.0,80.415,97.627,1785,7601,44,4,1
1790294568.730183,27263080411.0,80.415,97.627,1785,7601,44,4,1
1790294568.740255,27263080411.0,80.415,97.627,1785,7601,44,4,1
1790294568.750245,27263080411.0,80.415,97.627,1785,7601,45,4,1
1790294568.7623873,27263080411.0,80.415,97.627,210,7601,45,4,1
1790294568.7724578,27263080411.0,80.415,97.627,210,7601,45,4,1
1790294568.7824519,27263080411.0,81.272,97.757,210,7601,44,4,1
1790294568.792463,27263080411.0,81.272,97.757,210,7601,44,4,1
1790294568.8042455,27263080411.0,81.272,97.757,210,7601,44,4,1
1790294568.8143194,27263084777.0,81.272,97.757,210,7601,44,4,1
1790294568.824306,27263084777.0,81.272,97.757,210,7601,44,4,1
1790294568.8343165,27263084777.0,81.272,97.757,210,7601,44,4,1
1790294568.84431,27263084777.0,81.272,97.757,210,7601,44,4,1
1790294568.856267,27263084777.0,81.272,97.757,210,7601,44,4,1
1790294568.866595,27263084777.0,81.272,97.757,210,7601,44,4,1
1790294568.8766696,27263084777.0,81.272,97.757,210,7601,44,4,1
1790294568.8866594,27263084777.0,153.17000000000002,101.907,210,7601,44,4,1
1790294568.903268,27263084777.0,153.17000000000002,101.907,210,7601,44,4,1
1790294568.9133394,27263087004.0,153.17000000000002,101.907,210,7601,44,4,1
1790294568.923328,27263087004.0,153.17000000000002,101.907,210,7601,44,4,1
1790294568.9333293,27263087004.0,153.17000000000002,101.907,210,7601,44,4,1
1790294568.9457612,27263087004.0,153.17000000000002,101.907,210,7601,44,4,1
1790294568.955818,27263087004.0,153.17000000000002,101.907,210,7601,44,4,1
1790294568.9658315,27263087004.0,153.17000000000002,101.907,210,7601,44,4,1
1790294568.9758248,27263087004.0,153.17000000000002,101.907,210,7601,44,4,1
1790294568.988432,27263087004.0,117.851,100.857,210,7601,44,4,1
1790294568.998893,27263087004.0,117.851,100.857,210,7601,44,4,1
1790294569.0089643,27263089962.0,117.851,100.857,210,7601,44,4,1
1790294569.018957,27263089962.0,117.851,100.857,210,7601,44,4,1
1790294569.0315642,27263089962.0,117.851,100.857,210,7601,44,4,1
1790294569.041572,27263089962.0,117.851,100.857,210,7601,44,4,1
1790294569.0516431,27263089962.0,117.851,100.857,210,7601,44,4,1
1790294569.0616379,27263089962.0,117.851,100.857,210,7601,44,4,1
1790294569.073698,27263089962.0,117.851,100.857,210,7601,44,4,1
1790294569.084105,27263089962.0,117.851,100.857,210,7601,44,4,1
1790294569.0941765,27263089962.0,117.394,100.788,210,7601,44,4,1
1790294569.1041691,27263089962.0,117.394,100.788,210,7601,44,4,1
1790294569.1177824,27263092441.0,117.394,100.788,210,7601,44,4,1
1790294569.1278505,27263092441.0,117.394,100.788,210,7601,44,4,1
1790294569.1414633,27263092441.0,117.394,100.788,210,7601,44,4,1
1790294569.151535,27263092441.0,117.394,100.788,210,7601,44,4,1
1790294569.1615267,27263092441.0,117.394,100.788,210,7601,44,4,1
1790294569.1717427,27263092441.0,117.394,100.788,210,7601,44,4,1
1790294569.1830752,27263092441.0,117.394,100.788,210,7601,44,4,1
1790294569.193145,27263092441.0,117.394,100.788,210,7601,44,4,1
1790294569.2031362,27263092441.0,108.409,100.167,210,7601,44,4,1
1790294569.2131464,27263095694.0,108.409,100.167,210,7601,44,4,1
1790294569.2240207,27263095694.0,108.409,100.167,210,7601,44,4,1
1790294569.2340941,27263095694.0,108.409,100.167,210,7601,44,4,0
1790294569.2440841,27263095694.0,108.409,100.167,210,7601,44,4,0
1790294569.2540927,27263095694.0,108.409,100.167,210,7601,43,4,0
1790294569.2640836,27263095694.0,108.409,100.167,210,7601,43,4,0
1790294569.2740924,27263095694.0,108.409,100.167,210,7601,43,4,0
1790294569.284086,27263095694.0,108.409,100.167,1425,7601,43,4,0
1790294569.2940912,27263095694.0,108.409,100.167,1425,7601,43,4,0
1790294569.3040848,27263095694.0,118.267,99.964,1425,7601,43,4,0
1790294569.314093,27263097175.0,118.267,99.964,1425,7601,43,4,0
1790294569.3240838,27263097175.0,118.267,99.964,1425,7601,43,4,0
1790294569.3340902,27263097175.0,118.267,99.964,1425,7601,43,4,0
1790294569.3440843,27263097175.0,118.267,99.964,1425,7601,43,4,0
1790294569.35409,27263097175.0,118.267,99.964,1425,7601,43,0,0
1790294569.3692849,27263097175.0,118.267,99.964,1425,7601,43,0,0
1790294569.3869574,27263097175.0,118.267,99.964,1425,7601,43,0,0
1790294569.4036407,27263097175.0,118.267,99.964,1710,7601,43,4,0
1790294569.413716,27263098950.0,118.267,99.964,1710,7601,43,0,0
1790294569.4286802,27263098950.0,69.683,97.241,1710,7601,43,0,0
1790294569.4468908,27263098950.0,69.683,97.241,1710,7601,43,0,0
1790294569.4631522,27263098950.0,69.683,97.241,1710,7601,43,0,0
1790294569.48165,27263098950.0,69.683,97.241,1710,7601,43,0,0
1790294569.4979615,27263098950.0,69.683,97.241,1710,7601,43,0,0
1790294569.5125093,27263101567.0,69.683,97.241,1710,7601,43,4,0
1790294569.5225816,27263101567.0,69.683,97.241,1710,7601,43,4,0
1790294569.5325735,27263101567.0,69.683,97.241,1710,7601,43,4,0
1790294569.5425816,27263101567.0,69.683,97.241,1710,7601,43,4,0
1790294569.5525742,27263101567.0,74.07000000000001,97.269,1710,7601,43,4,0
1790294569.5625799,27263101567.0,74.07000000000001,97.269,1710,7601,43,4,0
1790294569.572571,27263101567.0,74.07000000000001,97.269,1710,7601,43,4,0
1790294569.5825734,27263101567.0,74.07000000000001,97.269,1710,7601,43,4,0
1790294569.59258,27263101567.0,74.07000000000001,97.269,1710,7601,43,4,0
1790294569.6025736,27263101567.0,74.07000000000001,97.269,1710,7601,43,4,0
1790294569.6125815,27263103552.0,74.07000000000001,97.269,1710,7601,43,4,0
1790294569.622573,27263103552.0,74.07000000000001,97.269,1710,7601,44,4,0
1790294569.632582,27263103552.0,74.07000000000001,97.269,1920,7601,44,0,0
1790294569.6425738,27263103552.0,74.07000000000001,97.269,1920,7601,44,0,0
1790294569.6525817,27263103552.0,79.839,97.658,1920,7601,44,0,0
1790294569.6625721,27263103552.0,79.839,97.658,1920,7601,44,0,0
1790294569.6725814,27263103552.0,79.839,97.658,1920,7601,44,0,0
1790294569.6825745,27263103552.0,79.839,97.658,1920,7601,44,0,0
1790294569.6925805,27263103552.0,79.839,97.658,1920,7601,44,0,0
1790294569.7025743,27263103552.0,79.839,97.658,1920,7601,44,0,0
1790294569.7125819,27263105852.0,79.839,97.658,1920,7601,44,0,0
1790294569.722574,27263105852.0,79.839,97.658,1920,7601,44,0,0
1790294569.7325795,27263105852.0,79.839,97.658,1935,7601,45,4,1
1790294569.742571,27263105852.0,79.839,97.658,1935,7601,45,4,1
1790294569.7552896,27263105852.0,89.46900000000001,98.48,1935,7601,45,4,1
1790294569.7653594,27263105852.0,89.46900000000001,98.48,1935,7601,45,4,1
1790294569.7803802,27263105852.0,89.46900000000001,98.48,1935,7601,45,4,1
1790294569.790402,27263105852.0,89.46900000000001,98.48,1935,7601,45,4,1
1790294569.8004534,27263105852.0,89.46900000000001,98.48,1935,7601,44,4,1
1790294569.8104455,27263110390.0,89.46900000000001,98.48,1935,7601,44,4,1
1790294569.824426,27263110390.0,89.46900000000001,98.48,1935,7601,44,4,1
1790294569.8344977,27263110390.0,89.46900000000001,98.48,1935,7601,44,4,1
1790294569.8457153,27263110390.0,89.46900000000001,98.48,210,7601,44,4,1
1790294569.8557866,27263110390.0,89.46900000000001,98.48,210,7601,44,4,1
1790294569.865779,27263110390.0,147.837,104.53,210,7601,44,4,1
1790294569.8833106,27263110390.0,147.837,104.53,210,7601,44,4,1
1790294569.8933792,27263110390.0,147.837,104.53,210,7601,44,4,1
1790294569.903793,27263110390.0,147.837,104.53,210,7601,44,4,1
1790294569.9138668,27263112899.0,147.837,104.53,210,7601,44,4,1
1790294569.9238575,27263112899.0,147.837,104.53,210,7601,44,4,1
1790294569.93783,27263112899.0,147.837,104.53,210,7601,44,4,1
1790294569.9479012,27263112899.0,147.837,104.53,210,7601,44,4,1
1790294569.960193,27263112899.0,147.837,104.53,210,7601,44,4,1
1790294569.970266,27263112899.0,126.59,102.113,210,7601,44,4,1
1790294569.980258,27263112899.0,126.59,102.113,210,7601,44,4,1
1790294569.9922783,27263112899.0,126.59,102.113,210,7601,44,4,1
1790294570.002336,27263112899.0,126.59,102.113,210,7601,44,4,1
1790294570.012348,27263115901.0,126.59,102.113,210,7601,44,4,1
1790294570.022342,27263115901.0,126.59,102.113,210,7601,44,4,1
1790294570.0323474,27263115901.0,126.59,102.113,210,7601,44,4,1
1790294570.0431163,27263115901.0,126.59,102.113,210,7601,44,4,1
1790294570.053188,27263115901.0,126.59,102.113,1020,7601,44,4,1
1790294570.0631766,27263115901.0,126.59,102.113,1020,7601,44,4,1
1790294570.0731764,27263115901.0,115.703,101.916,1020,7601,44,4,1
1790294570.0831873,27263115901.0,115.703,101.916,1020,7601,44,4,1
1790294570.0952625,27263115901.0,115.703,101.916,1020,7601,44,4,1
1790294570.1053226,27263118953.0,115.703,101.916,1020,7601,44,4,1
1790294570.1153324,27263118953.0,115.703,101.916,1020,7601,44,4,1
1790294570.1253283,27263118953.0,115.703,101.916,1020,7601,44,4,1
1790294570.1429477,27263118953.0,115.703,101.916,1020,7601,44,4,1
1790294570.1530209,27263118953.0,115.703,101.916,1020,7601,44,4,1
1790294570.163966,27263118953.0,115.703,101.916,210,7601,44,4,1
1790294570.1740396,27263118953.0,115.703,101.916,210,7601,44,4,1
1790294570.1840305,27263118953.0,117.13,101.894,210,7601,44,4,1
1790294570.197992,27263118953.0,117.13,101.894,210,7601,44,4,1
1790294570.2080617,27263122047.0,117.13,101.894,210,7601,44,4,1
1790294570.2198794,27263122047.0,117.13,101.894,210,7601,44,4,1
1790294570.2299514,27263122047.0,117.13,101.894,210,7601,44,4,1
1790294570.2399442,27263122047.0,117.13,101.894,210,7601,44,4,0
1790294570.249951,27263122047.0,117.13,101.894,210,7601,44,4,0
1790294570.2599404,27263122047.0,117.13,101.894,210,7601,44,4,0
1790294570.2699504,27263122047.0,117.13,101.894,210,7601,44,4,0
1790294570.2799425,27263122047.0,117.13,101.894,210,7601,43,4,0
1790294570.2899458,27263122047.0,119.983,102.946,210,7601,43,4,0
1790294570.2999418,27263122047.0,119.983,102.946,210,7601,43,4,0
1790294570.3099518,27263125019.0,119.983,102.946,210,7601,43,4,0
1790294570.319942,27263125019.0,119.983,102.946,210,7601,43,4,0
1790294570.3299518,27263125019.0,119.983,102.946,210,7601,43,4,0
1790294570.3399441,27263125019.0,119.983,102.946,210,7601,43,4,0
1790294570.3499498,27263125019.0,119.983,102.946,210,7601,43,4,0
1790294570.3599436,27263125019.0,119.983,102.946,210,7601,43,4,0
1790294570.3699484,27263125019.0,119.983,102.946,1665,7601,43,4,0
1790294570.3799415,27263125019.0,119.983,102.946,1665,7601,43,4,0
1790294570.3899457,27263125019.0,74.558,98.974,1665,7601,43,4,0
1790294570.399942,27263125019.0,74.558,98.974,1665,7601,43,4,0
1790294570.4099512,27263127480.0,74.558,98.974,1665,7601,43,4,0
1790294570.4199424,27263127480.0,74.558,98.974,1665,7601,43,4,0
1790294570.4299512,27263127480.0,74.558,98.974,1665,7601,43,4,0
1790294570.4399445,27263127480.0,74.558,98.974,1665,7601,43,4,0
1790294570.4499507,27263127480.0,74.558,98.974,1665,7601,43,4,0
1790294570.4599442,27263127480.0,74.558,98.974,1665,7601,43,4,0
1790294570.4699516,27263127480.0,74.558,98.974,1710,7601,43,4,0
1790294570.4799426,27263127480.0,74.558,98.974,1710,7601,43,4,0
1790294570.4899485,27263127480.0,67.7,98.415,1710,7601,43,4,0
1790294570.499942,27263127480.0,67.7,98.415,1710,7601,43,4,0
1790294570.5099509,27263130048.0,67.7,98.415,1710,7601,43,4,0
1790294570.5199409,27263130048.0,67.7,98.415,1710,7601,43,4,0
1790294570.5299516,27263130048.0,67.7,98.415,1710,7601,43,0,0
1790294570.5464776,27263130048.0,67.7,98.415,1710,7601,43,0,0
1790294570.5628724,27263130048.0,67.7,98.415,1710,7601,43,4,0
1790294570.5729437,27263130048.0,67.7,98.415,1740,7601,43,0,0
1790294570.587411,27263130048.0,69.953,98.44,1740,7601,43,0,0
1790294570.603506,27263130048.0,69.953,98.44,1740,7601,43,0,0
1790294570.6224642,27263131303.0,69.953,98.44,1740,7601,43,0,0
1790294570.6400964,27263131303.0,69.953,98.44,1740,7601,43,0,0
1790294570.6546078,27263131303.0,69.953,98.44,1740,7601,43,0,0
1790294570.6687963,27263131303.0,69.953,98.44,1740,7601,43,0,0
1790294570.6860898,27263131303.0,69.953,98.44,1740,7601,43,0,0
1790294570.7032163,27263131303.0,69.953,98.44,1740,7601,43,0,0
1790294570.7220492,27263133661.0,69.953,98.44,1740,7601,43,0,0
1790294570.7321222,27263133661.0,69.953,98.44,1740,7601,43,0,0
1790294570.7421114,27263133661.0,76.926,98.25,1740,7601,43,0,0
1790294570.7521207,27263133661.0,76.926,98.25,1740,7601,43,0,0
1790294570.7621133,27263133661.0,76.926,98.25,1740,7601,44,0,0
1790294570.7721214,27263133661.0,76.926,98.25,1740,7601,44,0,0
1790294570.7821136,27263133661.0,76.926,98.25,1740,7601,44,0,0
1790294570.7921188,27263133661.0,76.926,98.25,1740,7601,44,0,0
1790294570.8021107,27263133661.0,76.926,98.25,1740,7601,44,0,0
1790294570.8121214,27263135966.0,76.926,98.25,1740,7601,44,0,0
1790294570.8221116,27263135966.0,76.926,98.25,1935,7601,44,0,0
1790294570.8321195,27263135966.0,76.926,98.25,1935,7601,44,0,0
1790294570.8421116,27263135966.0,76.926,98.25,1935,7601,44,0,0
1790294570.8521214,27263135966.0,88.168,98.132,1935,7601,44,0,0
1790294570.8621142,27263135966.0,88.168,98.132,1935,7601,44,0,0
1790294570.8721206,27263135966.0,88.168,98.132,1935,7601,44,0,0
1790294570.8821137,27263135966.0,88.168,98.132,1935,7601,44,0,0
1790294570.8921187,27263135966.0,88.168,98.132,1935,7601,44,0,0
1790294570.9021125,27263135966.0,88.168,98.132,1935,7601,44,0,0
1790294570.9121215,27263138331.0,88.168,98.132,1935,7601,44,0,0
1790294570.9221108,27263138331.0,88.168,98.132,1935,7601,44,0,0
1790294570.9321203,27263138331.0,88.168,98.132,1935,7601,44,0,0
1790294570.9421153,27263138331.0,88.168,98.132,1935,7601,44,0,0
1790294570.9521213,27263138331.0,90.161,92.89,1935,7601,44,0,0
1790294570.962112,27263138331.0,90.161,92.89,1935,7601,44,0,0
1790294570.9721212,27263138331.0,90.161,92.89,1935,7601,44,0,0
1790294570.9821138,27263138331.0,90.161,92.89,1935,7601,44,0,0
1790294570.9921176,27263138331.0,90.161,92.89,1935,7601,44,0,0
1790294571.002114,27263138331.0,90.161,92.89,1935,7601,44,0,0
1790294571.0121193,27263140678.0,90.161,92.89,1935,7601,44,0,0
1790294571.0221112,27263140678.0,90.161,92.89,1935,7601,44,0,0
1790294571.0321195,27263140678.0,90.161,92.89,1935,7601,44,0,0
1790294571.042113,27263140678.0,90.161,92.89,1935,7601,44,0,0
1790294571.0521207,27263140678.0,89.993,89.562,1935,7601,44,0,0
1790294571.062113,27263140678.0,89.993,89.562,1935,7601,44,0,0
1790294571.0721188,27263140678.0,89.993,89.562,1935,7601,44,0,0
1790294571.082115,27263140678.0,89.993,89.562,1935,7601,44,0,0
1790294571.0921175,27263140678.0,89.993,89.562,1935,7601,44,0,0
1790294571.1021125,27263140678.0,89.993,89.562,1935,7601,44,0,0
1790294571.1121206,27263143014.0,89.993,89.562,1935,7601,44,0,0
1790294571.1221144,27263143014.0,89.993,89.562,1935,7601,44,0,0
1790294571.1321213,27263143014.0,89.993,89.562,1935,7601,44,0,0
1790294571.1421146,27263143014.0,89.993,89.562,1935,7601,44,0,0
1790294571.1521194,27263143014.0,89.755,87.203,1935,7601,44,0,0
1790294571.162115,27263143014.0,89.755,87.203,1935,7601,44,0,0
1790294571.1721208,27263143014.0,89.755,87.203,1935,7601,44,0,0
1790294571.1821141,27263143014.0,89.755,87.203,1935,7601,44,0,0
1790294571.192118,27263143014.0,89.755,87.203,1935,7601,44,0,0
1790294571.2021148,27263143014.0,89.755,87.203,1935,7601,44,0,0
1790294571.212122,27263145338.0,89.755,87.203,1935,7601,44,0,0
1790294571.2221143,27263145338.0,89.755,87.203,1935,7601,44,0,0
1790294571.2321212,27263145338.0,89.755,87.203,1935,7601,44,0,0
1790294571.2421162,27263145338.0,89.755,87.203,1935,7601,44,0,0
1790294571.2521217,27263145338.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.2621143,27263145338.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.2721214,27263145338.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.2821138,27263145338.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.292118,27263145338.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.302113,27263145338.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.31212,27263146273.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.3221135,27263146273.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.3321214,27263146273.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.3421142,27263146273.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.3521216,27263146273.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.362114,27263146273.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.3721237,27263146273.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.3821135,27263146273.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.3921165,27263146273.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.402113,27263146273.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.4121194,27263146467.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.4221287,27263146467.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.4321215,27263146467.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.4421139,27263146467.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.4521203,27263146467.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.4621148,27263146467.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.4721205,27263146467.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.482114,27263146467.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.4921181,27263146467.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.5021138,27263146467.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.5121212,27263146654.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.5221114,27263146654.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.5321193,27263146654.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.5421128,27263146654.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.5521197,27263146654.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.5621135,27263146654.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.5721161,27263146654.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.582114,27263146654.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.5921178,27263146654.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.6021142,27263146654.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.6121216,27263146843.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.6221128,27263146843.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.6321192,27263146843.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.6421103,27263146843.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.6521194,27263146843.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.662115,27263146843.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.6721196,27263146843.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.682113,27263146843.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.6921167,27263146843.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.7021153,27263146843.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.712122,27263147021.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.7221112,27263147021.0,89.908,84.72800000000001,1935,7601,44,0,0
1790294571.7321205,27263147021.0,89.908,84.72800000000001,1935,7601,44,0,0
